date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2012-11-15,0.017852522281488908,1.7252536096071789,3,0,0.017507471559567472,0.016127268671881727,0.01440201506227455,0.010951507843060192,9
2012-12-14,-0.007036098232516318,1.828599586957654,0,0,-0.007401818149907849,-0.008864697819473973,-0.010693297406431625,-0.014350496580346934,9
2013-01-15,0.02080916511065275,1.7751947506994779,1,0,0.020454126160512853,0.01903397035995327,0.017258775609253794,0.013708386107854836,9
2013-02-13,0.01245186913641521,1.7742088863566399,0,0,0.012097027359143881,0.01067766025005857,0.00890345136370193,0.00535503359098865,9
2013-03-14,0.013970832880750217,1.8088945153167124,0,0,0.013609053977686874,0.012161938365433504,0.010353043850116792,0.006735254819483367,9
2013-04-12,-0.0060298431306725206,1.7174508699205997,1,0,-0.00637333330465664,-0.00774729400059312,-0.00946474487051372,-0.01289964661035492,9
2013-05-10,-0.00614744828327227,1.805561719832634,0,0,-0.0065085606272387965,-0.007953010003104903,-0.009758571722937539,-0.013369695162602807,9
2013-06-10,-0.01724870420384141,1.8597474636923237,0,0,-0.017620653696579874,-0.01910845166753373,-0.020968199131226058,-0.024687694058610703,9
2013-07-09,0.007268283777957482,1.7308029943900096,1,0,0.00692212317907948,0.005537480783567472,0.0038066777891774626,0.0003450718003974434,9
2013-08-06,-0.0055395159537457075,1.7115525809363423,0,0,-0.005881826469932976,-0.00725106853468205,-0.008962621115618392,-0.012385726277491077,9
2013-09-04,-0.023197576870214315,1.7071325402862025,0,0,-0.023539003378271556,-0.024904709410500516,-0.02661184195078672,-0.030026107031359127,9
2013-10-02,-0.005226902991415758,1.733778994821134,1,0,-0.005573658790379985,-0.006960681986236892,-0.008694460981058026,-0.012162018970700295,9
2013-10-30,0.0018992298949173565,1.8002001427997638,1,0,0.0015391898663574036,9.902975211759264e-05,-0.0017011703906821712,-0.005301570676281699,9
2013-11-27,0.0076338036494755426,1.7751823077685684,0,0,0.0072787671879218285,0.005858621341706974,0.004083439033938405,0.0005330744184012691,9
2013-12-27,-0.06131186306905131,1.6929129793934095,0,0,-0.06165044566492999,-0.06300477604844472,-0.06469768902783812,-0.06808351498662495,9
2014-01-28,-0.0025865893224310066,1.9022417270269445,0,0,-0.0029670376678363956,-0.004488831049457951,-0.006391072776484896,-0.010195556230538784,9
2014-02-26,0.04557443005680754,1.776604906293353,0,0,0.045219109075548866,0.04379782515051418,0.04202122024422083,0.03846801043163413,9
2014-03-26,-0.05804175621579788,1.7864697943762893,1,0,-0.05839905017467314,-0.059828226010174165,-0.06161469580455046,-0.06518763539330304,9
2014-04-24,0.04899066601832053,1.8362725471435684,0,0,0.048623411508891816,0.04715439347117696,0.04531812092403339,0.041645575829746255,9
