offset,rebalances,mean_turnover,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.222640481606541,0.0042123025874837424,0.053075012602295156,0.2431462306516906,0.21828433227215288,0.5466666666666666,-0.609000979524293,0.003967774491162433,0.04999395858864666,0.2431392364010126,0.2056186378170202,0.5422222222222223,-0.6235279713784594,0.0029896621058771995,0.03766974253405271,0.2431115825133246,0.1549483662794556,0.5422222222222223,-0.676466044786566,0.0017670216242706594,0.022264472465810307,0.2430777423683234,0.09159404003380153,0.5244444444444445,-0.732353639094759,-0.0006782593389424236,-0.008546067670674536,0.24301248740053988,-0.03516719557126574,0.49777777777777776,-0.8169646025410329
11,225,1.2200329726139059,0.004794465008819791,0.060410259111129364,0.2568678472947313,0.2351803067116235,0.5288888888888889,-0.6360355098261148,0.0045504584142970084,0.0573357760201423,0.2568626810576234,0.22321567221857297,0.5244444444444445,-0.6493360184457608,0.0035744320362058844,0.04503784365619414,0.25684232388982703,0.1753521108752824,0.5111111111111111,-0.6978801398492203,0.002354399063591979,0.029665428201258934,0.25681757007291384,0.11551167699638518,0.49333333333333335,-0.7492746675005486,-8.566688163583339e-05,-0.0010794027086115008,0.25677037208644143,-0.004203766578833017,0.48444444444444446,-0.8274435862135847
12,225,1.2133298829063215,0.00527485313809635,0.066463149540014,0.24946035493126203,0.266427703746063,0.5555555555555556,-0.6315561788698919,0.0050321871615150865,0.06340555823509009,0.2494511732657946,0.2541802365769207,0.5555555555555556,-0.6448442493078627,0.004061523255190027,0.05117519301539434,0.24941476613079192,0.2051810877490642,0.5511111111111111,-0.6934018682783576,0.0028481933722837066,0.0358872364907747,0.2493699764089726,0.1439116168175707,0.5377777777777778,-0.7449246575142294,0.0004215336064710636,0.005311323441535402,0.24928279591648975,0.021306417966022437,0.52,-0.8235719363243585
13,225,1.2166757210508468,0.004747362154890933,0.059816763151625756,0.25556037682284355,0.2340611791830751,0.5644444444444444,-0.6723452527507412,0.004504027010680764,0.05675074033457763,0.25555636915734486,0.222067407365756,0.5644444444444444,-0.6844983082230736,0.003530686433840088,0.04448664906638511,0.25554066014654214,0.17408833897851653,0.5555555555555556,-0.7287925158966279,0.0023140107127892417,0.029156534981144445,0.2555217477085408,0.1141058843038349,0.5466666666666666,-0.775568203171893,-0.00011934072931245253,-0.0015036931893369018,0.2554863362542499,-0.005885610993460278,0.5244444444444445,-0.8464176486604859
14,225,1.2163562308201543,0.0035607528467521783,0.044865485869077446,0.26795615551392576,0.16743592168288807,0.5555555555555556,-0.7454492046986996,0.0033174816005881475,0.041800268167410656,0.26795769115116475,0.15599577675055276,0.5555555555555556,-0.7547455094968715,0.0023443966159320236,0.029539397360743496,0.2679641375292111,0.11023638324558775,0.5466666666666666,-0.7886771242501982,0.00112804038511187,0.014213308852409562,0.2679728790753367,0.05304010204858716,0.5422222222222223,-0.8246050135578685,-0.0013046720765284379,-0.016438868164258318,0.26799264045635274,-0.06134074479159317,0.52,-0.879259410699859
15,225,1.2151570562445626,0.0029012883435190918,0.036556233128340554,0.2798411114517475,0.13063210383454998,0.5555555555555556,-0.7641461488439838,0.0026582569322701802,0.03349403734660427,0.27984364562353253,0.1196883969688669,0.5511111111111111,-0.7728664301187573,0.0016861312872745286,0.02124525421965906,0.2798540770828884,0.07591547152399196,0.5466666666666666,-0.8046589091997229,0.0004709742310299657,0.005934275310977568,0.2798677795820672,0.02120385319038638,0.5377777777777778,-0.8382511346905835,-0.001959339881459158,-0.024687682506385387,0.27989739474583414,-0.088202616279453,0.5244444444444445,-0.8893828653253257
16,225,1.213955228164069,0.00355035371470352,0.04473445680526435,0.27508999746613566,0.16261753323390574,0.5644444444444444,-0.7435281254015835,0.0033075626690707047,0.04167528963029088,0.27509274407868267,0.15149541573648637,0.56,-0.7530015574828979,0.002336398486539451,0.02943862093039708,0.27510403107449516,0.1070090496871906,0.5511111111111111,-0.7875429910805146,0.0011224432583753804,0.014142785055529792,0.27511881597681903,0.051406098871556054,0.5466666666666666,-0.824045792581113,-0.0013054671979527567,-0.016448886694204735,0.27515063917276655,-0.05978138645673474,0.5422222222222223,-0.8793999147791527
17,225,1.2183646874858571,0.0031877817860302424,0.04016605050398105,0.28127182917718063,0.14280154049369584,0.5377777777777778,-0.7566817515466684,0.0029441088485330697,0.037095771491516674,0.28127553280954265,0.13188410353713553,0.5377777777777778,-0.7657246012358154,0.0019694170985443834,0.02481465544165923,0.28129063588647873,0.08821714012432946,0.5377777777777778,-0.7986771127711907,0.0007510524110585262,0.009463260379337429,0.2813101638766914,0.0336399518912709,0.5288888888888889,-0.8334642121759717,-0.0016856769639131874,-0.02123952974530616,0.2813513830935621,-0.07549111545772304,0.5244444444444445,-0.8861263550794627
18,225,1.2186662259133523,0.002903668550680013,0.036586223738568166,0.275289061863989,0.13290111670562554,0.5644444444444444,-0.7774607934230624,0.0026599353054973436,0.03351518484926653,0.2752908449295078,0.12174464013813675,0.5644444444444444,-0.7855836828914453,0.0016850023247666603,0.02123102929205992,0.2752982737719353,0.07712009596416249,0.5511111111111111,-0.8152339459980169,0.00046633609885330854,0.005875834845551688,0.2753082270850295,0.021342750660832684,0.5422222222222223,-0.8466317066763174,-0.0019709963529733953,-0.02483455404746478,0.27533035759904695,-0.09019911303653044,0.5244444444444445,-0.8944022695132046
19,225,1.21725885859334,0.003986935623108218,0.05023538885116355,0.270016377892458,0.1860457104241702,0.5688888888888889,-0.713606354065891,0.00374348385138955,0.04716789652750833,0.2700176217392667,0.17468451215770803,0.5688888888888889,-0.7240358644157535,0.0027696767645148767,0.03489792723288745,0.2700228851835163,0.12924062791629565,0.5644444444444444,-0.7621138405249831,0.0015524179059215383,0.01956046561461138,0.270030112584836,0.07243809006103356,0.5466666666666666,-0.8024516175149012,-0.0008820998112651413,-0.011114457621940781,0.2700467274812268,-0.04115753494073887,0.5333333333333333,-0.8638628792855131
