offset,rebalances,mean_turnover,mean_names_without_target,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.0689305948948105,3.8933333333333335,0.0022506067013298896,0.028357644436756608,0.292345271716916,0.09700052362815673,0.5466666666666666,-0.8152725397153017,0.0020368205823509283,0.025663939337621695,0.29232764635352443,0.08779169420939814,0.5466666666666666,-0.8214638995727963,0.00118167610643508,0.014889118941082007,0.29225781410371376,0.050945152610353456,0.5377777777777778,-0.8442348356215874,0.00011274551154026968,0.001420593445407398,0.2921720303961522,0.004862181515052054,0.5288888888888889,-0.8686820868510688,-0.002025115678249351,-0.02551645754594182,0.2920054905701705,-0.0873834854821337,0.49777777777777776,-0.9067229746565958
11,225,1.0724437394127324,3.8755555555555556,0.002112542516102667,0.026618035702893603,0.283219525088856,0.09398375939844748,0.5911111111111111,-0.8407188875405592,0.0018980537682201219,0.023915477479573535,0.28320456158056784,0.08444594729018838,0.5911111111111111,-0.8461064472042092,0.0010400987766899365,0.0131052445862932,0.2831453332884486,0.04628451556693148,0.5777777777777777,-0.865905625712153,-3.234496272279625e-05,-0.00040754653030723276,0.28307270657397227,-0.00143972386190024,0.5644444444444444,-0.8871320631652375,-0.002177232441548261,-0.027433128763508088,0.2829321531978013,-0.09696009609883136,0.5333333333333333,-0.9200844911776136
12,225,1.0749069288546769,3.8755555555555556,0.0012889702265138428,0.01624102485407442,0.28977314286096806,0.05604737793752954,0.5911111111111111,-0.8588660172328958,0.001073988840742906,0.013532259393360615,0.2897595717477278,0.046701682059159554,0.5911111111111111,-0.8636494333878407,0.00021406329765916388,0.0026971975505054647,0.2897058664850256,0.009310124034526164,0.5822222222222222,-0.8812253275925052,-0.0008608436311955125,-0.010846629753063457,0.28964003868621657,-0.03744865455156987,0.5822222222222222,-0.9000622191419665,-0.0030106574889048675,-0.037934284360201326,0.2895127327506876,-0.13102803458688722,0.5511111111111111,-0.9292899003453065
13,225,1.0723629065719722,3.8177777777777777,0.000704253710597633,0.008873596753530175,0.29503742333723676,0.03007617356862348,0.5644444444444444,-0.8378705926804525,0.000489781129283239,0.0061712422289688105,0.2950285690805332,0.020917439447310823,0.5644444444444444,-0.8433207269233711,-0.0003681091959743383,-0.004638175869276662,0.29499366748456946,-0.015722967576987993,0.5511111111111111,-0.8633603805467895,-0.0014404721025463097,-0.0181499484920835,0.2949512005500761,-0.06153542843098904,0.5422222222222223,-0.8848652071066444,-0.003585197915690255,-0.04517349373769721,0.29487013564625614,-0.15319792775450833,0.5155555555555555,-0.9183020914869714
14,225,1.080261891339986,3.897777777777778,-0.000538874561793318,-0.006789819478595806,0.3183049517055218,-0.021331177671647952,0.5688888888888889,-0.8996363597177612,-0.0007549269400613154,-0.009512079444772574,0.31829813596024403,-0.029884182061187592,0.5644444444444444,-0.9031628399353843,-0.0016191364531333054,-0.020401119309479646,0.3182714805033052,-0.06409974050209562,0.5511111111111111,-0.9160795014959808,-0.0026993983444732897,-0.03401241914036345,0.31823952839514175,-0.10687678966810171,0.5422222222222223,-0.9298434534965113,-0.004859922127153262,-0.0612350188021311,0.3181801832698114,-0.19245390512018418,0.5155555555555555,-0.9510003385759598
15,225,1.0805334544397065,3.888888888888889,-0.0008301104667581859,-0.010459391881153142,0.31509956805162814,-0.03319392643356275,0.5866666666666667,-0.8930659186924289,-0.001046217157646127,-0.013182336186341199,0.3150888811857812,-0.04183688150699515,0.5866666666666667,-0.8968154824529024,-0.001910643921197891,-0.024074113407093426,0.31504674703571434,-0.07641441669722855,0.5777777777777777,-0.9105517414300588,-0.002991177375637597,-0.03768883493303372,0.3149954597618767,-0.11964881957830406,0.5688888888888889,-0.9251939140809724,-0.005152244284517012,-0.06491827798491434,0.3148974894156224,-0.20615686109593254,0.5466666666666666,-0.9477129656946712
16,225,1.0775603052021139,3.7822222222222224,-0.0011508511243305975,-0.014500724166565528,0.3121968136085488,-0.0464473804167246,0.5822222222222222,-0.9004037239614127,-0.0013663631853710223,-0.01721617613567488,0.3121927518037867,-0.0551459828461849,0.5822222222222222,-0.9038883781907026,-0.0022284114295327124,-0.028077984012112176,0.31217704703059884,-0.08994249987046626,0.5822222222222222,-0.916656664787332,-0.003305971734734825,-0.04165524385765879,0.31215863671868715,-0.13344254797985264,0.5822222222222222,-0.9302718907822262,-0.005461092345139055,-0.0688097635487521,0.3121258858352698,-0.22045516463529632,0.5555555555555556,-0.9512237136686924
17,225,1.0741182304778278,3.911111111111111,-0.0008309052456466497,-0.010469406095147786,0.29301252078614437,-0.03573023455468273,0.56,-0.8847750216639987,-0.0010457288917422166,-0.01317618403595193,0.2930220432810224,-0.04496652841682402,0.5555555555555556,-0.8887411335737919,-0.0019050234761244767,-0.024003295799168406,0.29306074146217936,-0.08190553152704054,0.5466666666666666,-0.9032946744086202,-0.002979141706602305,-0.03753718550318905,0.29311048218780844,-0.12806497134803033,0.5377777777777778,-0.9188546846070444,-0.00512737816755796,-0.06460496491123029,0.29321452066988574,-0.22033344311745567,0.52,-0.9429025717766326
18,225,1.0717194939160501,3.848888888888889,-0.00012487582128876067,-0.0015734353482383845,0.2842740493148799,-0.005534924316976778,0.5822222222222222,-0.845032733225583,-0.00033921972007197165,-0.004274168472906842,0.28428190008901894,-0.015034965193241101,0.5822222222222222,-0.8503546582543563,-0.0011965953152048114,-0.015077100971580623,0.28431391129221256,-0.05302976876177072,0.5733333333333334,-0.8700329525225451,-0.0022683148091208623,-0.028580766594922865,0.28435529314813685,-0.10051075989654085,0.5644444444444444,-0.8910530881857487,-0.00441175379695296,-0.0555880978416073,0.28444261381798036,-0.19542816421023,0.5333333333333333,-0.9234918406249187
19,225,1.0678565217694889,3.8355555555555556,0.002693714450376233,0.03394080207474054,0.2833015210162342,0.11980451764957382,0.6088888888888889,-0.7653523629121058,0.002480143146022335,0.031249803639881422,0.2832979219915508,0.11030721093963207,0.6,-0.7667067527203092,0.0016258579286067445,0.02048580990044498,0.28328415780651667,0.07231540958402907,0.5955555555555555,-0.7805897569932936,0.000558001406837256,0.007030817726149425,0.28326837455059284,0.024820341265783256,0.5822222222222222,-0.815338293618822,-0.0015777116367017231,-0.01987916662244171,0.28324154893017645,-0.07018450046445072,0.5644444444444444,-0.8692760622239389
