offset,rebalances,mean_turnover,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,0.8941959708713331,0.002983452779528446,0.037591505022058415,0.23129542382707888,0.16252593501444537,0.5866666666666667,-0.5830807854614564,0.002804613585354178,0.03533813117546264,0.23129807412529158,0.15278177870309623,0.5733333333333334,-0.5860226107805189,0.002089256808657113,0.02632463578907962,0.2313089295968073,0.1138072612889,0.56,-0.5975895161005098,0.0011950608377857804,0.015057766556100832,0.23132307099544744,0.06509409758094202,0.5422222222222223,-0.6386745646967806,-0.0005933311039568855,-0.007475971909856757,0.23135326020799277,-0.032314097943273674,0.5244444444444445,-0.724825567249727
11,225,0.8954091133589333,0.003406087383455465,0.04291670103153886,0.24775542349156718,0.1732220446548554,0.5777777777777777,-0.5662376339329913,0.0032270055607836784,0.040660270065874346,0.2477556520837042,0.16411439950575693,0.5777777777777777,-0.5778584214710543,0.0025106782700965308,0.031634546203216284,0.24775678531995637,0.1276838741766972,0.5688888888888889,-0.6213295934909424,0.001615269156737598,0.020352391374893735,0.2477586943115395,0.08214602289315429,0.56,-0.6694658890463482,-0.0001755490699802685,-0.0022119182817513833,0.2477641537300724,-0.008927515334446507,0.5244444444444445,-0.7482543488677482
12,225,0.89595782008279,0.00330003646774851,0.041580459493631226,0.23166048263506175,0.17948878902723153,0.5555555555555556,-0.5641516191954826,0.003120844903731951,0.03932264578702258,0.2316563043932055,0.1697456319612078,0.5555555555555556,-0.5671924791551191,0.002404078647665718,0.030291390960588045,0.2316398344687442,0.13076935161027042,0.5511111111111111,-0.5928862081580308,0.0015081208275829307,0.019002322427544925,0.2316197940064747,0.0820410125527257,0.5466666666666666,-0.6445127916449281,-0.00028379481258264974,-0.0035758146385413865,0.23158153682036564,-0.015440845102064824,0.52,-0.7290572576412859
13,225,0.8937782109906334,0.0024863135860443376,0.031327551184158656,0.2309996750483347,0.13561729546850504,0.5644444444444444,-0.6037318568303073,0.002307557943846212,0.02907523009246227,0.23099657113533525,0.12586866527740712,0.5644444444444444,-0.606479992150734,0.0015925353750537072,0.02006594572567671,0.23098439190767042,0.08687143559768105,0.56,-0.6172884897258819,0.0006987571640630716,0.008804340267194701,0.2309696998974198,0.03811902717588047,0.56,-0.6327991325811849,-0.001088799257918194,-0.013718870649769245,0.23094208971489671,-0.05940394263646573,0.5377777777777778,-0.7166439067649084
14,225,0.8960413710454664,0.003282823241293988,0.04136357284030425,0.23638816160756845,0.17498157504593037,0.5555555555555556,-0.6182640760435248,0.0031036149670848933,0.039105548585269656,0.2363841729031518,0.1654321780726473,0.5555555555555556,-0.619119876240225,0.002386781870248522,0.030073451565131373,0.23636846287000368,0.12723123550399773,0.5555555555555556,-0.623763499299808,0.0014907404992030543,0.01878333028995848,0.23634937618468652,0.07947273055326766,0.5377777777777778,-0.6396684466090323,-0.0003013422428878772,-0.0037969122603872525,0.2363130395592552,-0.016067298983876776,0.5333333333333333,-0.669531661967959
15,225,0.8982793604648664,0.002180051362195038,0.02746864716365748,0.24819211848374373,0.11067493734881288,0.5644444444444444,-0.6922551612193377,0.002000395490102066,0.025204983175286032,0.24819129806518328,0.1015546611495878,0.5644444444444444,-0.6944146194201857,0.0012817720017301716,0.01615032722180016,0.24818826929466545,0.06507288707761377,0.5555555555555556,-0.7029061657723363,0.00038349264126530614,0.004832007279942857,0.24818505238167626,0.019469372686119146,0.5466666666666666,-0.7131986508718536,-0.0014130660796644273,-0.017804632603771783,0.2481805154774793,-0.07174065445676552,0.5377777777777778,-0.7529419346656325
16,225,0.8992759003341143,0.001959015802056059,0.02468359910590634,0.25157364022927736,0.0981167942850069,0.5866666666666667,-0.7324704545935942,0.0017791606219892354,0.022417423837064365,0.25157156701730177,0.08910952896168355,0.5866666666666667,-0.7343824365624483,0.0010597399017219442,0.013352722761696497,0.2515635483379045,0.05307892518577807,0.5777777777777777,-0.7418984806968741,0.00016046400138783126,0.0020218464174866736,0.2515541419162809,0.008037420501545784,0.5644444444444444,-0.7510034027121664,-0.0016380877992803963,-0.020639906270932994,0.25153738578428136,-0.08205502417296248,0.5555555555555556,-0.7682866239990778
17,225,0.8982483364922892,0.001763543274722687,0.022220645261505856,0.24853828595731253,0.0894053210993913,0.5822222222222222,-0.7540147858032548,0.0015838936074242297,0.019957059453545294,0.24853800462101555,0.08029781796943658,0.5822222222222222,-0.7557744727054516,0.0008652949382303972,0.010902716221703005,0.24853714094089985,0.043867553076485995,0.5822222222222222,-0.7626917525652083,-3.295339826189113e-05,-0.00041521281809982826,0.248536650091663,-0.0016706301382379352,0.5733333333333334,-0.771071136707866,-0.0018294500712464686,-0.023051070897705504,0.24853763090505504,-0.09274680382912054,0.5555555555555556,-0.786976495154819
18,225,0.8970246010390633,0.002604875927057293,0.03282143668092189,0.23334907277131337,0.14065381229557122,0.5955555555555555,-0.7225304024919004,0.0024254710068494804,0.030560934686303453,0.23335078031353632,0.13096564170576577,0.5911111111111111,-0.7245479453034605,0.0017078513260182307,0.021518926707829705,0.23335789141570507,0.09221426615265292,0.5733333333333334,-0.7324764835856545,0.0008108267249791668,0.010216416734737502,0.23336741234437589,0.043778249208425594,0.5644444444444444,-0.7420757047756272,-0.0009832224770989614,-0.012388603211446914,0.23338856070442418,-0.05308144998218875,0.5511111111111111,-0.7604859499292737
19,225,0.8956562375113034,0.004205401790635177,0.05298806256200323,0.22958519339119887,0.23079912854708745,0.6222222222222222,-0.657255627319759,0.004026270543132918,0.05073100884347477,0.2295911690914752,0.22096236995623378,0.6177777777777778,-0.6592583200016129,0.0033097455531238755,0.04170279396936083,0.22961536472847072,0.1816202239718411,0.6044444444444445,-0.6688402205969353,0.0024140893156125716,0.0304175253767184,0.22964626798107807,0.13245381971208298,0.5911111111111111,-0.6807193798675187,0.0006227768405899647,0.007846988191433556,0.22971026904371536,0.03416037177658881,0.56,-0.7032480693333121
