date,gross_return,turnover,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2006-01-03,-0.026248082913620706,1.0,-0.026448082913620705,-0.027248082913620707,-0.028248082913620708,-0.030248082913620706,0
2006-02-01,0.016014332465590253,1.207185105524936,0.015772895444485267,0.014807147360065318,0.01359996225454038,0.011185592043490507,0
2006-03-02,-0.011388392854509754,1.187487684729064,-0.011625890391455566,-0.012575880539238818,-0.013763368223967882,-0.01613834359342601,0
2006-03-30,0.016600888040726923,1.1303776683087028,0.016374812507065184,0.015470510372418221,0.014340132704109517,0.012079377367492112,0
2006-04-28,0.020296887334551674,1.235000996611521,0.020049887135229368,0.01906188633794015,0.017826885341328633,0.015356883348105591,0
2006-05-26,0.03654500857207039,1.0939820986478765,0.03632621215234081,0.03545102647342251,0.03435704437477463,0.03216908017747888,0
2006-06-26,0.0638665288593376,0.8907192280835396,0.0636883850137209,0.06297580963125407,0.06208509040317053,0.06030365194700345,0
2006-07-25,-0.023667505800629457,0.8883795096671316,-0.023845181702562883,-0.02455588531029659,-0.02544426481996372,-0.027221023839297982,0
2006-08-22,-0.0535462275771218,0.8432657086503241,-0.05371488071885186,-0.05438949328577212,-0.05523275899442245,-0.05691929041172309,0
2006-09-20,-0.037847064858553645,0.9680282292557741,-0.0380406705044048,-0.03881509308780942,-0.03978312131706519,-0.04171917777557674,0
2006-10-18,-0.024885738010170244,1.0223125178214998,-0.025090200513734544,-0.025908050527991743,-0.026930363045813244,-0.028974988081456245,0
2006-11-15,0.011214792822837693,1.1005071905495636,0.01099469138472778,0.010114285632288129,0.009013778441738566,0.006812764060639439,0
2006-12-14,0.024257292113587334,1.0437853107344632,0.02404853505144044,0.02321350680285287,0.02216972149211841,0.02008215087064948,0
2007-01-17,-0.0212489353065046,1.0912421024331227,-0.021467183726991225,-0.022340177408937723,-0.023431419511370843,-0.02561390371623709,0
2007-02-14,0.023884297560442587,1.1118708269131998,0.023661923395059948,0.02277242673352939,0.021660555906616186,0.019436814252789786,0
2007-03-15,0.0009783412336997212,1.0902935193257774,0.0007602825298345657,-0.00011195228562605624,-0.0012022458049518337,-0.0033828328436033886,0
2007-04-13,0.01073124149060365,1.0361813426329554,0.01052400522207706,0.009695060147970695,0.00865887880533774,0.006586516120071829,0
2007-05-11,0.00857199935485662,1.1440278988666086,0.008343193775083298,0.007427971455990012,0.006283943557123403,0.003995887759390185,0
2007-06-11,0.018104644222279816,1.0685556524266202,0.017890933091794493,0.017036088569853197,0.015967532917426575,0.013830421612573335,0
2007-07-10,0.08421270754756298,1.1368421052631579,0.08398533912651035,0.08307586544229982,0.08193902333703666,0.07966533912651035,0
2007-08-07,-0.011824507240092132,1.236418994711821,-0.012071791039034496,-0.013060926234803953,-0.014297345229515774,-0.016770183218939416,0
2007-09-05,0.027812932920501226,0.869237754393462,0.027639085369622535,0.026943695166107763,0.0260744574117143,0.02433598190292738,0
2007-10-03,0.09464492502772912,1.0964424977298222,0.09442563652818316,0.0935484825299993,0.09245204003226948,0.09025915503680983,0
2007-10-31,0.08302772865733367,1.0725,0.08281322865733366,0.08195522865733366,0.08088272865733367,0.07873772865733367,0
2007-11-29,0.011138081467048592,0.9644717845709623,0.0109451871101344,0.01017360968247763,0.009209137897906667,0.007280194328764743,0
2007-12-28,-0.08141109123974952,0.9589165777415102,-0.08160287455529781,-0.08237000781749103,-0.08332892439523254,-0.08524675755071556,0
2008-01-29,0.013673294130645667,1.04,0.013465294130645667,0.012633294130645668,0.011593294130645667,0.009513294130645666,0
2008-02-27,0.07933842621445455,0.8742857142857143,0.07916356907159741,0.07846414050016884,0.07758985478588312,0.0758412833573117,0
2008-03-27,0.024490274587550855,0.7660818713450291,0.02433705821328185,0.023724192716205825,0.022958110844860796,0.021425947102170738,0
2008-04-24,0.029559511339435143,0.8041967664258685,0.02939867198614997,0.028755314573009276,0.027951117806583405,0.02634272427373167,0
2008-05-22,0.1493944977832675,0.8554522400676245,0.14922340733525397,0.14853904554319988,0.14768359330313224,0.145972688822997,0
2008-06-20,0.02594606827316106,0.9028599605522682,0.025765496281050605,0.02504320831260879,0.024140348352056522,0.022334628430951985,0
2008-07-21,-0.08355359617019145,1.01007326007326,-0.0837556108222061,-0.0845636694302647,-0.08557374269033798,-0.0875938892104845,0
2008-08-18,0.026288540038064093,0.837630318399549,0.026121013974384183,0.025450909719664544,0.024613279401264995,0.022938018764465898,0
2008-09-16,0.14926265483250484,0.8433361510284587,0.14909398760229914,0.14841931868147637,0.14757598253044793,0.145889310228391,0
2008-10-14,0.16064042486193766,0.9416839199447895,0.1604520880779487,0.15969874094199288,0.1587570570220481,0.1568736891821585,0
2008-11-11,-0.04286453116786921,0.9224369296833065,-0.04304901855380587,-0.04378696809755252,-0.04470940502723582,-0.046554278886602435,0
2008-12-10,-0.1361034379023293,0.7168036998972249,-0.13624679864230874,-0.1368202416022265,-0.13753704530212374,-0.1389706527019182,0
2009-01-09,0.06387581987040875,0.5555748322923896,0.06376470490395027,0.06332024503811635,0.06276467020582396,0.06165352054123919,0
2009-02-09,0.1507163460570047,0.7140132874015748,0.1505735433995244,0.15000233276960312,0.14928831948220156,0.1478602929073984,0
2009-03-10,-0.2879847607081097,0.776,-0.2881399607081097,-0.2887607607081097,-0.2895367607081097,-0.2910887607081097,0
2009-04-07,-0.45825790632960883,0.7073548387096774,-0.45839937729735075,-0.4589652611683185,-0.4596726160070282,-0.46108732568444755,0
2009-05-06,-0.06187822178878082,0.8575568913696866,-0.06204973316705476,-0.06273577868015051,-0.0635933355715202,-0.06530844935425957,0
2009-06-04,0.06561098360172757,0.6906474820143884,0.06547285410532469,0.06492033611971318,0.06422968863769879,0.06284839367367001,0
2009-07-02,-0.11406886339705613,0.6762589928057554,-0.11420411519561728,-0.11474512238986188,-0.11542138138266764,-0.11677389936827916,0
2009-07-31,-0.11080501755568006,0.7238017429193899,-0.11094977790426394,-0.11152881929859945,-0.11225262104151884,-0.11370022452735762,0
2009-08-28,-0.08488126847889207,0.8290575354229281,-0.08504707998597666,-0.085710326014315,-0.08653938354973793,-0.08819749862058379,0
2009-09-28,0.04110918178108427,1.0777530942557916,0.04089363116223311,0.04003142868682848,0.038953675592572685,0.0367981694040611,0
2009-10-26,0.009449805891251826,1.3989722507708118,0.009170011441097664,0.008050833640481014,0.006651861389710203,0.0038539168881685792,0
2009-11-23,-0.045425920273767594,1.268338399189463,-0.04567958795360549,-0.046694258672957054,-0.04796259707214652,-0.05049927387052545,0
2009-12-22,-0.0679933614992223,1.2187943262411347,-0.06823712036447054,-0.06921215582546345,-0.07043095015170457,-0.07286853880418684,0
2010-01-22,-0.006894683300786953,1.2506516525909706,-0.007144813631305147,-0.008145334953377924,-0.009395986605968895,-0.011897289911150835,0
