,ols,ols__decile,ols__neutral,ols__neutral__decile,ridge,ridge__decile,ridge__neutral,ridge__neutral__decile,gbm,gbm__decile,gbm__neutral,gbm__neutral__decile,composite,composite__decile,composite__neutral,composite__neutral__decile
days,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515
first_date,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03
last_date,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29
net_return_1bp_market_beta,-0.22174415190744265,-0.3291882946678481,-0.05428255179480761,-0.07455667293641315,-0.22186127951376766,-0.32948564484742326,-0.05427789248767762,-0.07449072981930878,-0.07373088418687711,-0.1350318407952136,0.02143106701350106,-0.00312554163302659,-0.18865869690106038,-0.27063094365393686,-0.04125084645788237,-0.05569586342448055
net_return_5bp_annualised_return,-0.006088714835962596,-0.011302132025779467,-0.00487488665771734,-0.005371314970443226,-0.00605925968782475,-0.011502675160477947,-0.004852000551675238,-0.00528456113064995,-0.0006916631560107386,0.00833260613559596,-0.004780226581327536,0.0021097381064076387,0.016331398786738272,0.02228385866237616,0.00743109404581004,0.01715835839135477
net_return_5bp_annualised_volatility,0.07243592615441063,0.11010118896451218,0.032491004908386474,0.05225994943965208,0.07247157168358266,0.11012360932631415,0.03247997729040039,0.05224016107620019,0.034401756140419286,0.061628338056574146,0.021727727255505067,0.03209036323174246,0.08278954562518014,0.11457107860514762,0.041145476150318605,0.05841533618829566
net_return_5bp_sharpe,-0.0840565608698558,-0.10265222503112452,-0.15003803888069495,-0.10278071502242514,-0.08360877992656235,-0.10445239881662116,-0.14938435788590496,-0.10115897466207308,-0.020105460697632534,0.1352073802143864,-0.22000582597134677,0.06574366551017326,0.197264022448882,0.1944981136048671,0.18060537247549874,0.2937303713539646
net_return_5bp_hit_rate,0.4878727634194831,0.48906560636182905,0.4767395626242545,0.47514910536779326,0.4878727634194831,0.48906560636182905,0.4767395626242545,0.47634194831013915,0.4906560636182903,0.5033797216699801,0.48071570576540756,0.5021868787276342,0.5284294234592445,0.525248508946322,0.5332007952286282,0.5339960238568588
net_return_5bp_max_drawdown,-0.28183907425973675,-0.4044615961336636,-0.14895435468958274,-0.22572667001544922,-0.2818977811339478,-0.40472104071923254,-0.1488969504223573,-0.2262712778351086,-0.13709142466910051,-0.16052240406713414,-0.09811778930908299,-0.10929966795625012,-0.22580593173577979,-0.3251191061017059,-0.12036001905583527,-0.16804165238231694
net_return_5bp_market_beta,-0.22174559399251262,-0.3291925290256575,-0.05428292988887254,-0.07455669784082687,-0.22186271367179408,-0.329489806877815,-0.05427827106102396,-0.07449075644603381,-0.07373460054198891,-0.13503424796352329,0.02142850129801361,-0.003127910518514396,-0.1886628532596871,-0.2706347669074163,-0.04125567739463544,-0.05570124335077583
net_return_10bp_annualised_return,-0.012641074242318858,-0.02137863184560686,-0.012126612472669777,-0.016050790584852304,-0.012611575486697712,-0.02157951718460806,-0.012104527044661893,-0.015964104755807812,-0.007814018154538058,-0.0020639816747082436,-0.011758102681918077,-0.008189801480576773,0.009914142642928456,0.012459958895291287,0.0009977387291142197,0.007295651001351517
net_return_10bp_annualised_volatility,0.0724369777219338,0.11010248366430424,0.032490956862565444,0.05225962501525386,0.0724726247282563,0.11012492677916344,0.03247992994094419,0.05223981596848974,0.0344042701101,0.06163121339318529,0.0217294657424811,0.03209286480476826,0.08279141927519826,0.11457264440128745,0.04114659962979067,0.05841727000527229
net_return_10bp_sharpe,-0.17451134268528656,-0.19417029601974292,-0.37323038911917955,-0.30713558660566936,-0.174018472961151,-0.19595488338332395,-0.37267712912776113,-0.3055926683477813,-0.2271234974476064,-0.0334892266608605,-0.5411132892665185,-0.25519072636232704,0.11974843202015777,0.10875160436771132,0.024248388398827595,0.1248885988799728
