offset,rebalances,mean_turnover,mean_names_without_target,mean_names_without_any_return,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.0695946195432307,3.6577777777777776,0.017777777777777778,0.002504263770395252,0.03155372350698017,0.2930489801085027,0.10767388951600264,0.5555555555555556,-0.8161245965220523,0.002290344846486606,0.028858345065731233,0.2930312170646295,0.09848215270309028,0.5555555555555556,-0.82229566330457,0.00143466915085202,0.018076831300735452,0.29296083843025605,0.06170391714331104,0.5466666666666666,-0.8449893859354884,0.00036507453130878983,0.004599939094490752,0.2928743815117509,0.015706184579022973,0.5377777777777778,-0.869348692778334,-0.0017741147077776705,-0.02235384531799865,0.29270652789641566,-0.0763694799656444,0.5066666666666667,-0.9072399118300376
11,225,1.0723760161848697,3.6266666666666665,0.0044444444444444444,0.002312261714169471,0.02913449759853533,0.2839657059787913,0.10259864830547996,0.5911111111111111,-0.8391525632751494,0.0020977865109324968,0.026432110037749458,0.28395136543446786,0.0930867509557711,0.5866666666666667,-0.8445905704723466,0.0012398856979846022,0.015622559794605988,0.28389463008977067,0.055029430425175566,0.5822222222222222,-0.8645759403527553,0.00016750968179973346,0.0021106219906766414,0.2838251219839446,0.007436346634587318,0.5644444444444444,-0.8860035501361073,-0.0019772423505700063,-0.02491325361718208,0.283690813705423,-0.08781833042733396,0.5377777777777778,-0.9192722332832607
12,225,1.07393133766645,3.5866666666666664,0.0044444444444444444,0.00181253067037925,0.02283788644677855,0.29092613261931405,0.07850063602454936,0.5911111111111111,-0.8505315341410299,0.0015977444028459603,0.0201315794758591,0.2909128463210133,0.06920141111143828,0.5911111111111111,-0.8555907630481688,0.0007385993327128003,0.009306351592181284,0.29086027465450576,0.03199595270696798,0.5866666666666667,-0.8741821816379389,-0.0003353320049536496,-0.004225183262415985,0.29079585108712114,-0.014529723332091621,0.5822222222222222,-0.8941115522660824,-0.0024831946802865512,-0.031288252971610545,0.2906713109383763,-0.10764135225661747,0.56,-0.9250447253352511
13,225,1.071072011252168,3.6622222222222223,0.0044444444444444444,0.001025304280635029,0.012918833936001364,0.29589297737082837,0.04366049526011838,0.5644444444444444,-0.833396496033597,0.000811089878384596,0.01021973246764591,0.2958841357097362,0.03453964317191889,0.56,-0.8389878756080311,-4.576773061713866e-05,-0.0005766734057759471,0.29584928018586,-0.0019492134826681559,0.5511111111111111,-0.859549730894545,-0.0011168397418693087,-0.01407218074755329,0.2958068611389084,-0.04757219184630445,0.5422222222222223,-0.8816205275577369,-0.003258983764373643,-0.0410631954311079,0.29572585964252346,-0.13885561269733235,0.52,-0.9159516111094835
14,225,1.079951337061274,3.7244444444444444,0.008888888888888889,-0.0004119610873765863,-0.005190709700944987,0.3186986530146636,-0.01628720313639405,0.5866666666666667,-0.9003046281524895,-0.0006279513547888398,-0.007912187070339381,0.3186926878629114,-0.02482701163743952,0.5777777777777777,-0.9037029202421936,-0.0014919124244378596,-0.01879809654791703,0.318669433360999,-0.05898933057260608,0.5644444444444444,-0.9161833676178599,-0.0025718637614991356,-0.032405483394889106,0.3186417292162956,-0.10169880597431764,0.5466666666666666,-0.9295474339507397,-0.004731766435621682,-0.059620257088833194,0.3185908690135786,-0.18713736923292718,0.5244444444444445,-0.9506763430659568
15,225,1.0798663783082443,3.6622222222222223,0.0,-0.00043571923923939614,-0.005490062414416391,0.3161495421944968,-0.017365397325291326,0.5911111111111111,-0.8882347545647414,-0.0006516925149010448,-0.008211325687753164,0.3161386144551523,-0.02597381437223333,0.5911111111111111,-0.8920296084197791,-0.0015155856175476392,-0.019096378781100255,0.31609551433023564,-0.06041331785920133,0.5777777777777777,-0.9059711019910301,-0.0025954519958558842,-0.03270269514778414,0.31604301401304435,-0.1034754564973057,0.5688888888888889,-0.9209087460821028,-0.0047551847524723734,-0.059915327881151906,0.3159425990437126,-0.1896399158027508,0.5511111111111111,-0.9446834744874547
16,225,1.0781174222472285,3.591111111111111,0.0044444444444444444,-0.0007387997320097469,-0.00930887662332281,0.3135409290425433,-0.029689510239537885,0.5777777777777777,-0.8952072311366271,-0.0009544232164591923,-0.012025732527385823,0.3135369337558341,-0.03835507473818325,0.5777777777777777,-0.8988743253944148,-0.0018169171542569763,-0.0228931561436379,0.313521497377066,-0.07301941441069593,0.5733333333333334,-0.9123108973613885,-0.002895034576504204,-0.03647743566395297,0.31350342778051377,-0.11635418445724655,0.5688888888888889,-0.9266383442297217,-0.005051269420998662,-0.06364599470458314,0.3134713757186032,-0.20303606528245452,0.5511111111111111,-0.9486851818867874
17,225,1.0757167194134751,3.7155555555555555,0.0,-0.0006052257654876389,-0.00762584464514425,0.2932552407433505,-0.026004120594107966,0.56,-0.8813900838267241,-0.0008203691093703335,-0.010336650778066201,0.29326548915763534,-0.03524673430807289,0.56,-0.8854795231085275,-0.0016809424849011112,-0.021179875309754,0.29330710072402905,-0.07221057811921854,0.5466666666666666,-0.9004834356002391,-0.002756659204314589,-0.03473390597436382,0.2933605049819006,-0.11840007562199553,0.5333333333333333,-0.9165207216642619,-0.004908092643141536,-0.06184196730358335,0.29347194293262435,-0.2107253139281567,0.5022222222222222,-0.9412955304471446
18,225,1.072099854963373,3.648888888888889,0.0,2.07390647799377e-05,0.000261312216227215,0.2849360265960004,0.0009170908268392446,0.5688888888888889,-0.8445298734808315,-0.00019368090621273536,-0.0024403794182804653,0.2849437110854055,-0.008564426317691274,0.5644444444444444,-0.8498383889607812,-0.0010513607901834355,-0.013247145956311287,0.2849750607072442,-0.046485281636346854,0.56,-0.8693314066268414,-0.002123460645146809,-0.026755604128849794,0.2850156235976372,-0.09387416658471069,0.5555555555555556,-0.8901989697785806,-0.004267660355073552,-0.05377252047392675,0.2851013330811865,-0.1886084498195394,0.5333333333333333,-0.9228676311733567
19,225,1.0661272520773506,3.6222222222222222,0.013333333333333334,0.003177793367030892,0.04004019642458924,0.2828906196964197,0.14153949843779848,0.6044444444444445,-0.7658020493972653,0.002964567916615423,0.037353555749354325,0.28288747022780275,0.13204386790010308,0.6,-0.7671573689708406,0.002111666114953542,0.026606993048414625,0.28287550023969754,0.09405902252357985,0.5911111111111111,-0.7725043695180951,0.0010455388628761917,0.013173789672240015,0.2828619506452068,0.0465732122761321,0.5822222222222222,-0.8034761503938601,-0.0010867156412785097,-0.013692617080109222,0.2828395619192415,-0.04841125119554119,0.5688888888888889,-0.8607752489150247
