offset,rebalances,mean_turnover,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.7410559533246621,0.0002683362245810723,0.003381036429721511,0.17054195201112543,0.019825247628811864,0.4888888888888889,-0.44061355944628,-7.987496608385917e-05,-0.0010064245726566254,0.17054114569238973,-0.005901359279431278,0.48,-0.4454023656303189,-0.0014727197287435893,-0.018556268582169223,0.17053816016166892,-0.10881006670048521,0.4666666666666667,-0.4944848891171745,-0.003213775682068251,-0.040493573594059966,0.170534967695618,-0.23745026689385812,0.4444444444444444,-0.6495580147621721,-0.006695887588717576,-0.08436818361784146,0.1705303810420647,-0.4947398997310068,0.41333333333333333,-0.8371252482962837
11,225,1.7391335822473208,0.0015763789520757512,0.019862374796154464,0.1783361547776404,0.11137604049453684,0.49777777777777776,-0.42603713561182754,0.0012285522356262869,0.015479758168891215,0.17832416606175294,0.08680684458398442,0.49777777777777776,-0.4293899800548211,-0.00016275463017156926,-0.0020507083401617725,0.17827646461378777,-0.01150296728513413,0.48444444444444446,-0.5371496143494194,-0.001901888212418891,-0.023963791476478025,0.17821740836962346,-0.1344638085342205,0.4711111111111111,-0.6580972759962151,-0.005380155376913533,-0.06778995774911051,0.17810120015599415,-0.3806260580486548,0.4177777777777778,-0.8244554383582631
12,225,1.7374656181579518,0.0006972669038348996,0.008785562988319735,0.1928849782479267,0.04554819700384922,0.49777777777777776,-0.5770153012211716,0.00034977378020330973,0.004407149630561703,0.1928766600947057,0.022849574585114225,0.49777777777777776,-0.582481584325802,-0.0010401987143230523,-0.01310650380047046,0.1928436413220007,-0.06796440738528617,0.48444444444444446,-0.6372385557534588,-0.002777664332481004,-0.034998570589260654,0.19280293924029762,-0.18152508839940767,0.4711111111111111,-0.7351131849284008,-0.006252595568796908,-0.07878270416684104,0.1927234412121919,-0.40878630887510925,0.4266666666666667,-0.865140006428238
13,225,1.7346560853675084,-0.0005082146267014102,-0.0064035042964377675,0.17891924059262285,-0.035789914350339555,0.5111111111111111,-0.7370570802424671,-0.0008551458437749125,-0.010774837631563897,0.17891143909519244,-0.06022441989207291,0.5022222222222222,-0.7466027008608187,-0.00224287071206892,-0.028260170972068392,0.17888049577789308,-0.15798352329679152,0.4888888888888889,-0.7840968299945612,-0.003977526797436426,-0.05011683764769897,0.17884240789899405,-0.2802290476652706,0.4666666666666667,-0.8244462371706692,-0.007446838968171445,-0.0938301709989602,0.1787682046210255,-0.5248705786237143,0.41333333333333333,-0.8847545762405787
14,225,1.7273628190529102,9.887477654092357e-06,0.0001245822184415637,0.1743121590116454,0.0007147075634192601,0.5155555555555555,-0.7077189500117536,-0.0003355850861564881,-0.0042283720855717495,0.1743101727006954,-0.024257747095645446,0.5066666666666667,-0.7190250762956228,-0.0017174753413988163,-0.021640189301625087,0.17430247003598315,-0.12415308456132415,0.48444444444444446,-0.7600752488258488,-0.003444838160451728,-0.04340496082169177,0.17429338756758384,-0.24903389295168243,0.4622222222222222,-0.8031212581031807,-0.006899563798557548,-0.08693450386182511,0.17427704252554052,-0.4988293501083756,0.4222222222222222,-0.8858105530749232
15,225,1.7353877263489923,0.00457485549851373,0.057643179281273,0.1879555826774135,0.3066851138984549,0.49333333333333335,-0.47384432404957066,0.004227777953243932,0.053270002210873545,0.18795295481020372,0.2834219992160591,0.48444444444444446,-0.48433145510057773,0.0028394677721647367,0.03577729392927568,0.18794267913516322,0.19036279622014773,0.4622222222222222,-0.5337645702787603,0.001104080045815745,0.013911408577278387,0.18793036514926625,0.07402427258750369,0.4488888888888889,-0.619555778213551,-0.002366695406882239,-0.029820362126716213,0.18790750630460198,-0.15869702447318304,0.4177777777777778,-0.7795456960661578
16,225,1.7351147205876178,0.0055286345372994585,0.06966079516997317,0.18800177277601765,0.3705326505243435,0.5155555555555555,-0.23483538116001712,0.005181611593181934,0.06528830607409238,0.18799604919316162,0.3472855219792951,0.5111111111111111,-0.24862288184721748,0.00379351981671184,0.04779834969056918,0.1879733578107275,0.2542825762505019,0.48444444444444446,-0.30137744007464706,0.002058405096124223,0.025935904211165206,0.18794545035524707,0.13799697817713696,0.4711111111111111,-0.36223462896860337,-0.001411824345051013,-0.017788986747642763,0.1878911588741671,-0.09467708248878413,0.43555555555555553,-0.6000406478934732
17,225,1.7321510726168465,0.0042947533947888345,0.05411389277433931,0.1817442946853688,0.2977474086216569,0.5155555555555555,-0.3820364446528578,0.003948323180265466,0.04974887207134487,0.18174027016939268,0.27373609616061423,0.5066666666666667,-0.3877653853960906,0.002562602322171988,0.03228878925936705,0.1817244363171779,0.17767995275556062,0.47555555555555556,-0.4101740842729362,0.0008304512495551417,0.010463685744394786,0.18170523860685417,0.057586043333811086,0.4577777777777778,-0.5112348863457986,-0.0026338508956785527,-0.03318652128554976,0.18166882599037434,-0.18267592749957082,0.39555555555555555,-0.7242631489887011
18,225,1.7291577499008948,0.0030483518946537837,0.03840923387263767,0.16686882171816744,0.23017621552760065,0.5022222222222222,-0.30282319470083185,0.002702520344673605,0.03405175634288742,0.1668709748521915,0.2040603908082235,0.49333333333333335,-0.3097993834327494,0.0013191941447528892,0.016621846223886405,0.16687981459241613,0.09960369541686791,0.47555555555555556,-0.35990030833763675,-0.0004099636051480053,-0.0051655414248648664,0.16689137540859664,-0.03095151808904553,0.4577777777777778,-0.435073385448393,-0.003868279104949794,-0.04874031672236741,0.16691620038891936,-0.2920047102006943,0.39555555555555555,-0.6788107681386455
19,225,1.737047292544761,0.001201076732895019,0.015133566834477238,0.1601270574874839,0.09450974165100194,0.5288888888888889,-0.49639317769387836,0.0008536672743860664,0.010756207657264436,0.16013001853096825,0.06717171306130991,0.5244444444444445,-0.5143751079609931,-0.0005359705596497423,-0.0067532290515867534,0.1601420759873284,-0.04217023546092358,0.5066666666666667,-0.5801610830549229,-0.0022730178521945033,-0.028640024937650742,0.16015762760227026,-0.17882398338700647,0.4888888888888889,-0.6622245911132298,-0.0057471124372840245,-0.07241361670977871,0.16019032955105206,-0.45204736710839194,0.44,-0.8227478455625135
