offset,rebalances,mean_turnover,mean_names_without_target,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,0.9608962281187959,2.977777777777778,0.003113437790982349,0.0392293161663776,0.2448341544845933,0.16022811951608734,0.5688888888888889,-0.5707652757401003,0.00292125854535859,0.03680785767151823,0.24481701579954046,0.15034844514915996,0.5644444444444444,-0.5830331164259347,0.002152541562863553,0.02712202369208077,0.24474883705795036,0.11081574081456803,0.56,-0.6287184321079893,0.0011916453347447576,0.015014731217783945,0.24466446021592844,0.06136866467868977,0.56,-0.6788933771242476,-0.000730147121492834,-0.009199853730809709,0.2444985321700598,-0.037627439515304714,0.5244444444444445,-0.7599219305868778
11,225,0.9609900993441162,3.026666666666667,0.0030271804166633162,0.03814247324995779,0.23237290413527506,0.16414337718029845,0.5466666666666666,-0.56843548552939,0.002834982396794494,0.03572077819961063,0.23235882785963402,0.15373109999155807,0.5422222222222223,-0.5717166402312752,0.0020661903173192003,0.02603399799822192,0.23230292375217768,0.112069179232523,0.5422222222222223,-0.6031452105132153,0.0011052002179750841,0.01392552274648606,0.2322339463982664,0.05996333853193314,0.5333333333333333,-0.6567671065359879,-0.000816779980713149,-0.010291427756985678,0.23209900434207262,-0.0443406803323376,0.5244444444444445,-0.7433654196164735
12,225,0.9593508481974122,2.991111111111111,0.0020731511806451356,0.026121704876128707,0.23165277265309872,0.11276232344193052,0.5644444444444444,-0.6176680900068745,0.0018812810110056517,0.02370414073867121,0.23164587654568894,0.10232921514575676,0.5644444444444444,-0.6205879330050725,0.0011138003324477229,0.014033884188841307,0.23161866720315372,0.06059047121850559,0.56,-0.63210282802531,0.00015444948425031018,0.0019460635015539083,0.23158549971749282,0.008403218266808059,0.5511111111111111,-0.6713117258017136,-0.0017642522121445138,-0.02222957787302087,0.23152198024007925,-0.09601497814578845,0.5244444444444445,-0.7541338018829459
13,225,0.9607823116448875,3.031111111111111,0.002682638583115812,0.03380124614725923,0.23511163747763303,0.14376679312811497,0.5644444444444444,-0.6288383830875084,0.002490482120786834,0.031380074721914106,0.23510989971792465,0.13346981458272347,0.5555555555555556,-0.6298384438688798,0.0017218562714709244,0.021695389020533647,0.235103333033789,0.0922802273390807,0.5511111111111111,-0.6416508109104968,0.0007610739598260387,0.009589531893808087,0.2350959895356641,0.04078985742269906,0.5377777777777778,-0.658198825235729,-0.001160490663463738,-0.0146221823596431,0.23508418572500078,-0.062199770327162666,0.5333333333333333,-0.7050609957638105
14,225,0.9672356005921809,3.048888888888889,0.0018279516866857343,0.02303219125224025,0.2465489605317883,0.09341832633389119,0.56,-0.7025987510769733,0.0016345045665672967,0.020594757538747937,0.24655403974484466,0.08353039990770854,0.56,-0.7049477328601819,0.0008607160860935516,0.01084502268477875,0.24657478036002953,0.04398269226456852,0.5555555555555556,-0.7141649406946126,-0.00010651951449862837,-0.0013421458826827174,0.24660165939355158,-0.0054425663070692765,0.5466666666666666,-0.7252941907754653,-0.0020409907156829906,-0.025716483017605683,0.2466585936777001,-0.10425942447076661,0.5244444444444445,-0.7668865973370751
15,225,0.9666470295250376,3.0355555555555553,0.0017169652513919346,0.021633762167538376,0.2508347919146864,0.0862470552924589,0.5733333333333334,-0.7337378784642986,0.0015236358454869246,0.01919781165313525,0.25083545986621114,0.07653547733392578,0.5733333333333334,-0.7358706690059764,0.0007503182218668966,0.009454009595522898,0.2508385777303003,0.03768961569255817,0.5644444444444444,-0.7442372717981028,-0.0002163288076581428,-0.002725742976492599,0.2508434786579187,-0.010866309903993003,0.56,-0.7543344723136922,-0.002149622866708217,-0.02708524812052353,0.2508566255728695,-0.107971029502092,0.5466666666666666,-0.7733815750243571
16,225,0.96733389565411,3.031111111111111,0.001413011742922196,0.01780394796081967,0.24844133164028007,0.0716625846563974,0.5955555555555555,-0.7608861382561416,0.0012195449637913748,0.015366266543771321,0.24845180884798332,0.06184807675589621,0.5866666666666667,-0.7628199241266961,0.0004456778472680862,0.005615540875577886,0.24849419515862098,0.022598277887309705,0.5688888888888889,-0.7704045680061385,-0.0005216560483860238,-0.0065728662096639,0.24854825191643262,-0.02644503093054882,0.5688888888888889,-0.7795552338072225,-0.0024563238396942437,-0.03094968038014747,0.24865994202047756,-0.12446588754371508,0.5377777777777778,-0.796807900068379
17,225,0.9626514941055502,3.022222222222222,0.002092291833778818,0.02636287710561311,0.23199087183818815,0.11363756210201673,0.5733333333333334,-0.7244722243412451,0.001899761534957709,0.023936995340467133,0.23200724476596252,0.1031734822100646,0.5688888888888889,-0.7267164192084478,0.001129640339673268,0.014233468279883175,0.23207325335191484,0.06133179103711538,0.56,-0.7355173232177601,0.00016698884556771808,0.0021040594541532477,0.2321569262235305,0.009063091454473213,0.5422222222222223,-0.7461327189631283,-0.001758314142643382,-0.022154758197306616,0.23232814043791247,-0.09535977069134795,0.5333333333333333,-0.7675850880947122
18,225,0.9616549484323241,3.062222222222222,0.0035548370798621064,0.04479094720626254,0.22924735362684584,0.19538261400901658,0.6177777777777778,-0.6666264772468877,0.003362506090175642,0.04236757673621309,0.22926559178187533,0.1847969265990941,0.6177777777777778,-0.6693390743899716,0.002593182131429782,0.03267409485601525,0.2293390656157887,0.14247068971125093,0.6133333333333333,-0.6799770826057505,0.001631527182997458,0.02055724250576797,0.22943207969766108,0.0896005586178607,0.5955555555555555,-0.6928087841582686,-0.00029178271386719147,-0.0036764621947266126,0.2296220077887042,-0.0160109313132984,0.5688888888888889,-0.7169930170301266
19,225,0.9593485617650747,3.057777777777778,0.003169870556344829,0.03994036900994485,0.2261651288763384,0.17659826343867216,0.5822222222222222,-0.693210402114685,0.0029780008439918137,0.03752281063429685,0.22617865706869944,0.16589898941216052,0.5822222222222222,-0.695649952988294,0.0022105219945797536,0.027852577131704893,0.22623331581344738,0.12311439202293357,0.5733333333333334,-0.7052215788272214,0.0012511734328146786,0.01576478525346495,0.22630286694408852,0.06966233113325901,0.5644444444444444,-0.7167766431183307,-0.00066752369071547,-0.008410798503014922,0.22644605673329624,-0.037142614114587996,0.5466666666666666,-0.7385849925742063
