offset,rebalances,mean_turnover,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,224,0.9761729606377824,0.0011534611042349613,0.014533609913360512,0.1677496304719607,0.08663870002258993,0.5357142857142857,-0.42169138326492583,0.0009582265121074054,0.012073654052553307,0.16774785317467744,0.07197501383210489,0.5357142857142857,-0.43452565372783325,0.0001772881435971797,0.002233830609324464,0.1677409895183727,0.013317142194870577,0.5178571428571429,-0.4970664271222168,-0.0007988848170406033,-0.0100659486947116,0.16773296245256258,-0.06001175050824256,0.48214285714285715,-0.566179112417696,-0.0027512307383161677,-0.03466550730278371,0.16771875033010544,-0.20668832336608028,0.45535714285714285,-0.6795299308463151
11,224,0.9771781562691088,0.002257172312527255,0.028440371137843413,0.17271425180709876,0.1646671935886792,0.53125,-0.4192676958802687,0.0020617366812734346,0.025977882184045276,0.17270976175707314,0.1504135140929947,0.5223214285714286,-0.42978552659730374,0.0012799941562581464,0.016127926368852644,0.17269204792435316,0.09339125085781251,0.5,-0.4711405238291294,0.00030281599998903646,0.0038154815998618593,0.1726704601014409,0.022096898320768533,0.47767857142857145,-0.5342870606906448,-0.0016515403125491796,-0.020809407938119664,0.17262913355300347,-0.12054400963398461,0.4642857142857143,-0.6536678973762555
12,224,0.9776542633259611,0.002483125598299382,0.03128738253857221,0.17103874901389257,0.18292569794246394,0.5446428571428571,-0.4215593555527364,0.0022875947456341902,0.028823693794990796,0.1710336673942827,0.1685264324511252,0.5446428571428571,-0.4298612827404664,0.0015054713349734203,0.018968938820665096,0.17101358767810054,0.11092065302068509,0.5357142857142857,-0.4619099748381411,0.0005278170716474596,0.0066504951027579915,0.17098904341015186,0.03889427632392464,0.5223214285714286,-0.5009480167313975,-0.0014274914550044609,-0.017986392333056208,0.17094180713430476,-0.10521938801620802,0.4955357142857143,-0.6273805165222683
13,224,0.9757670320811773,0.0010380976127375497,0.013080029920493126,0.1671390234493523,0.07825838425133992,0.5446428571428571,-0.4533498199646887,0.0008429442063213147,0.010621096999648565,0.16713430848428232,0.06354827501289119,0.5446428571428571,-0.46415234120175175,6.233058065637202e-05,0.0007853653162702874,0.16711571974813794,0.004699529867411161,0.5401785714285714,-0.505289012721085,-0.0009134364514248054,-0.011509299287952548,0.1670930940259338,-0.06887956294690575,0.5267857142857143,-0.5523375264650716,-0.00286497051558716,-0.036098628496398215,0.1670498776122313,-0.21609491136649053,0.5133928571428571,-0.6517360199537752
14,224,0.9767788713981227,0.0009383362911456179,0.011823037268434786,0.1643932451862506,0.07191924008215657,0.5223214285714286,-0.44251285687685815,0.0007429805168659929,0.00936155451251151,0.16438892304495417,0.056947599261000556,0.5133928571428571,-0.4511908937555369,-3.8442580252503925e-05,-0.00048437651118154947,0.1643719019918124,-0.002946832793877855,0.4955357142857143,-0.4908079511943524,-0.001015221451650628,-0.012791790290797914,0.16435122773234417,-0.07783203367138888,0.4955357142857143,-0.5420009252678841,-0.0029687791944468726,-0.03740661785003059,0.16431188702015856,-0.22765618804829002,0.48660714285714285,-0.6371999095957022
15,224,0.9772615970623372,-0.000658592823337871,-0.008298269574057176,0.16623561325925607,-0.049918723258868994,0.5133928571428571,-0.4698793529834969,-0.0008540451427503385,-0.010760968798654263,0.1662296733737821,-0.06473554679047751,0.5133928571428571,-0.4772129364059492,-0.0016358544204002079,-0.02061176569704262,0.16620619487197943,-0.12401322172689691,0.5044642857142857,-0.5359603094027238,-0.0026131160174625466,-0.032925261820028084,0.16617747930721755,-0.19813311621581478,0.47767857142857145,-0.6135110401719639,-0.004567639211587221,-0.05755225406599898,0.16612215809418035,-0.3464453792694569,0.45535714285714285,-0.7370377497022452
16,224,0.9792651473100014,-0.001345152099883213,-0.016948916458528484,0.17854816356624387,-0.09492629954852602,0.53125,-0.5881167673128103,-0.0015410051293452127,-0.01941666462974968,0.1785475229723099,-0.10874788015267464,0.53125,-0.5947670463194582,-0.0023244172471932147,-0.029287657314634504,0.17854522554962657,-0.16403495094577042,0.5178571428571429,-0.6203240065171192,-0.003303682394503216,-0.04162639817074052,0.178542949933933,-0.2331450118088881,0.4955357142857143,-0.6814730944719545,-0.005262212689123218,-0.06630387988295254,0.17854038599925776,-0.3713662850668879,0.4732142857142857,-0.7837812043918377
17,224,0.9766187985536686,-0.0010712202447740583,-0.013497375084153135,0.17436883151025506,-0.07740703982041264,0.5133928571428571,-0.5869011938407509,-0.0012665440044847928,-0.01595845445650839,0.17436850594587666,-0.09152142681925506,0.5089285714285714,-0.591543932875607,-0.0020478390433277286,-0.02580277194592938,0.17436747520842052,-0.14797927145006523,0.5044642857142857,-0.6158433966404753,-0.0030244578418813966,-0.038108168807705595,0.1743667977148069,-0.21855175014474404,0.49107142857142855,-0.6662566282466138,-0.004977695438988734,-0.06271896253125805,0.17436747917596435,-0.35969415184333026,0.45982142857142855,-0.7733193107649261
18,224,0.9769990942505371,0.0005975185720151143,0.00752873400739044,0.1595480717857119,0.047187872113567376,0.5669642857142857,-0.5610171097671939,0.00040211875316500695,0.005066696289879088,0.15955042000632733,0.03175608243261382,0.5669642857142857,-0.5622223274346714,-0.0003794805222354221,-0.004781454580166318,0.1595600902116619,-0.029966482055904808,0.5580357142857143,-0.5729070258671365,-0.0013564796164859596,-0.01709164316772309,0.1595728018491757,-0.10710874891999261,0.5491071428571429,-0.5963503793517064,-0.0033104778049870345,-0.041712020342836637,0.15960030408731765,-0.2613530129617792,0.5133928571428571,-0.6862987497214011
19,224,0.9786321066517775,0.0011420328559680244,0.014389613985197107,0.15045799714459981,0.09563874475457601,0.5491071428571429,-0.43920153658316496,0.0009463064346376685,0.011923461076434622,0.15046150846385242,0.07924592274906755,0.5491071428571429,-0.44247442571131934,0.000163400749316246,0.0020588494413846994,0.15047587020180062,0.013682256421734674,0.5446428571428571,-0.4601943977333369,-0.0008152313573355317,-0.0102719151024277,0.1504945342399738,-0.06825440640952735,0.5357142857142857,-0.49243402387834845,-0.0027724955706390857,-0.03493344419005248,0.15053423406992822,-0.23206312109592775,0.5,-0.5847520330094358
