,mom_120_20,rev_5,rvol_20,vs_20,rmom_120_20,dd_252
mom_120_20,1.0,-0.15603888318943504,0.43430234259588124,-0.08357097884148346,0.7511505674373842,0.7363383686359926
rev_5,-0.15603888318943504,1.0,-0.31022504180817556,0.06403356523796847,-0.13428062183164596,-0.4257033435798387
rvol_20,0.43430234259588124,-0.31022504180817556,1.0,0.16741878654015463,0.3249184124173095,0.8675714027806375
vs_20,-0.08357097884148346,0.06403356523796847,0.16741878654015463,1.0,-0.025679728775113084,0.04263914314747553
rmom_120_20,0.7511505674373842,-0.13428062183164596,0.3249184124173095,-0.025679728775113084,1.0,0.5032482822822554
dd_252,0.7363383686359926,-0.4257033435798387,0.8675714027806375,0.04263914314747553,0.5032482822822554,1.0
