offset,rebalances,mean_turnover,mean_names_without_target,mean_names_without_any_return,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
0,226,0.9551222521136945,2.8761061946902653,0.0,0.002895071174301026,0.03647789679619293,0.21248637708265827,0.17167169630833717,0.584070796460177,-0.6693144702807687,0.002704046723878288,0.034070988720866426,0.2125011806122595,0.16033317378614517,0.584070796460177,-0.6714455682845115,0.0019399489221873314,0.024443356419560375,0.21256087868457763,0.11499461505252925,0.5796460176991151,-0.6809587051624622,0.000984826670073637,0.012408816042927826,0.21263658940452834,0.058356918146955414,0.5752212389380531,-0.6935568520011315,-0.0009254178341537506,-0.011660264710337258,0.2127916330154983,-0.054796631545602194,0.5486725663716814,-0.7202646340318732
1,226,0.9566424377933522,2.8893805309734515,0.0,0.003339051786538816,0.04207205251038908,0.21975167582635285,0.19145270384028515,0.5973451327433629,-0.6056332786571259,0.0031477232989801465,0.039661313567149845,0.2197668414563573,0.1804699621850189,0.5973451327433629,-0.6094523162711623,0.002382409348745462,0.03001835779419282,0.21982799203748143,0.13655384610470622,0.5929203539823009,-0.6243705918151521,0.0014257669109521112,0.0179646630779966,0.21990552763552307,0.08169263988566802,0.5752212389380531,-0.6422376725296275,-0.0004875179646345939,-0.006142726354395883,0.22006425181653202,-0.027913331237083824,0.5486725663716814,-0.6755173510656867
2,226,0.9590162920110298,2.893805309734513,0.0,0.0029132816253330746,0.03670734847919674,0.2194851520611399,0.16724296898667446,0.6061946902654868,-0.6067120795506156,0.002721478366930871,0.03429062742332897,0.2194957499308236,0.15622456213451072,0.5973451327433629,-0.6098074319007989,0.0019542653333220463,0.024623743199857783,0.21953860769225075,0.11216133443997854,0.5929203539823009,-0.6219542944480634,0.0009952490413110177,0.012540137920518822,0.21959322851596785,0.057106214090781766,0.584070796460177,-0.6395338002583397,-0.000922783542711043,-0.011627072638159142,0.21970596224655736,-0.05292106103661887,0.5707964601769911,-0.6787148595578407
3,226,0.9599421010989126,2.8849557522123894,0.0,0.0035511392375202093,0.044744354392754634,0.21373638074478654,0.2093436514496891,0.6061946902654868,-0.6281175623286499,0.003359150817300429,0.0423253002979854,0.21374500369523045,0.19801772937970136,0.6017699115044248,-0.6310272821912546,0.0025911971364212995,0.032649083918908375,0.21377997543832675,0.1527228350174794,0.5929203539823009,-0.6424468738217051,0.0016312550353223855,0.020553813445062057,0.21382476954120458,0.09612456727610917,0.584070796460177,-0.6562399467500222,-0.00028862916687543967,-0.00363672750263054,0.21391795294094357,-0.017000571726836475,0.5663716814159292,-0.6872267594482225
4,226,0.9590718071346431,2.898230088495575,0.004424778761061947,0.0024163555611059133,0.030446080069934506,0.21393517921854,0.14231450938152204,0.5796460176991151,-0.5615076029748065,0.002224541199678985,0.028029219115955212,0.2139358357951168,0.13101694258833002,0.5752212389380531,-0.5626284006813069,0.0014572837539712689,0.018361775300037988,0.21393887186833951,0.08582720447052763,0.5707964601769911,-0.5767500152878043,0.0004982119468366252,0.006277470530141477,0.21394358890095203,0.029341709010255575,0.5575221238938053,-0.5964899168370635,-0.00141993166743266,-0.017891139009651516,0.21395609582889,-0.08362060889333034,0.5265486725663717,-0.6552908205098029
5,226,0.9587238793743976,2.8761061946902653,0.008849557522123894,0.0020086634378455952,0.0253091593168545,0.2164227726283331,0.11694314331846398,0.5707964601769911,-0.5877193513590828,0.0018169186619707157,0.02289317514083102,0.2164281740521452,0.1057772410689712,0.5707964601769911,-0.5887889906248034,0.0010499395584711978,0.013229238436737092,0.21645018918761774,0.06111908927587062,0.5575221238938053,-0.593042580294983,9.121567909680013e-05,0.0011493175566196815,0.21647862911150406,0.005309150198044214,0.5486725663716814,-0.6076243036802957,-0.0018262320796519948,-0.023010524203615133,0.21653857742568153,-0.10626524140490673,0.5265486725663717,-0.6731478228082148
6,226,0.9608696129443907,2.920353982300885,0.004424778761061947,0.0015873775218228406,0.02000095677496779,0.22964174806768153,0.08709634438539886,0.588495575221239,-0.6715839368693548,0.0013952035992339628,0.01757956535034793,0.2296520738602914,0.076548689741171,0.588495575221239,-0.6748084263946097,0.0006265079088784503,0.007893999651868473,0.22969383119551828,0.03436748653971905,0.588495575221239,-0.6873999261313583,-0.00033436170406594154,-0.004212957471230863,0.22974704926898162,-0.01833737357949023,0.5619469026548672,-0.7024710163787287,-0.0022561009299547218,-0.028426871717429494,0.22985688708272983,-0.12367204689062951,0.5353982300884956,-0.751493383566406
7,226,0.9625219137216975,2.97787610619469,0.0,0.0010096704128216216,0.01272184720155243,0.2262223683501311,0.0562360269425809,0.5663716814159292,-0.6707313783698122,0.0008171660300772813,0.010296291978973745,0.2262361033009353,0.04551126822263995,0.5663716814159292,-0.6738875732116071,4.714849909992393e-05,0.0005940710886590415,0.22629146429814234,0.002625247445817683,0.5619469026548672,-0.686219530916667,-0.0009153734146217756,-0.011533705024234373,0.2263616126499294,-0.05095256606989883,0.5442477876106194,-0.713820404389264,-0.002840417242065169,-0.035789257250021134,0.22650506263902404,-0.15800643408601273,0.5176991150442478,-0.7869787996044906
8,225,0.9627749847173995,2.942222222222222,0.0,0.002395187998064952,0.030179368775618394,0.22380646905618334,0.13484582864332803,0.5644444444444444,-0.5827322952842204,0.0022026330011214695,0.027753175814130514,0.22380599435250143,0.12400550706617089,0.5555555555555556,-0.5859159571092911,0.001432413013347551,0.018048403968179142,0.2238044680859166,0.08064362665561492,0.5422222222222223,-0.5984163282315629,0.0004696380286301517,0.005917439160739912,0.22380339849890235,0.02644034541222096,0.5377777777777778,-0.6526496273204664,-0.0014559119408046471,-0.018344490454138555,0.2238040535164174,-0.08196674799186723,0.52,-0.7411281363015111
9,225,0.9589430598403608,2.862222222222222,0.0,0.0027532845714746566,0.034691385600580674,0.23227729180861095,0.14935332391065273,0.5644444444444444,-0.6085490377274478,0.0025614959595065844,0.03227484908978296,0.2322696323395968,0.13895423506157945,0.5644444444444444,-0.6115600035623879,0.0017943415116342962,0.02260870304659213,0.2322393948173793,0.09735085240112004,0.56,-0.631629994129713,0.0008353984517939321,0.010526020492603545,0.23220249900244685,0.04533121106716697,0.5377777777777778,-0.6814795385970208,-0.0010824876678867867,-0.013639344615373512,0.23213171279809133,-0.05875692059032471,0.5377777777777778,-0.7619577074056952
