date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2006-01-04,0.05931911537756508,0.9999999999999998,2,0,0.05911911537756508,0.05831911537756508,0.05731911537756508,0.055319115377565085,0
2006-02-02,0.031225048009707965,0.9241696827310301,3,0,0.031040214073161758,0.030300878326976935,0.029376708644245905,0.027528369278783844,0
2006-03-03,0.02232373420518234,0.9317101895537743,0,0,0.022137392167271588,0.021392024015628567,0.020460313826074793,0.018596893446967244,0
2006-03-31,0.025253287449776854,0.866767422712123,1,0,0.02507993396523443,0.02438652002706473,0.023519752604352608,0.02178621775892836,0
2006-05-01,-0.06854475151588996,0.9200687214123912,3,0,-0.06872876526017244,-0.06946482023730235,-0.07038488895871474,-0.07222502640153952,0
2006-05-30,-0.018094347628250244,0.9506825793102768,0,0,-0.0182844841441123,-0.019045030207560522,-0.019995712786870797,-0.021897077945491353,0
2006-06-27,0.022590980667633244,0.8926910316186776,2,0,0.02241244246130951,0.021698289636014566,0.02080559860439589,0.019020216541158534,0
2006-07-26,-0.033619305754875234,0.9260912028936711,2,0,-0.033804523995453965,-0.034545396957768905,-0.035471488160662576,-0.03732367056644992,0
2006-08-23,-0.04500325441824844,1.0704930550906053,4,0,-0.04521735302926656,-0.04607374747333905,-0.04714424052842965,-0.04928522663861086,0
2006-09-21,-0.01022554739563442,0.9953232578689124,3,0,-0.010424612047208204,-0.011220870653503334,-0.012216193911372245,-0.014206840427110071,0
2006-10-19,-0.025944593460998564,1.0657871334848759,5,0,-0.02615775088769554,-0.02701038059448344,-0.028076167727968317,-0.030207741994938066,0
2006-11-16,0.005790633460551273,0.9806258864779884,3,0,0.005594508283255676,0.004810007574073285,0.0038293816875952964,0.0018681299146393196,0
2006-12-15,0.013356285602470782,1.0570318801471659,7,0,0.01314487922644135,0.012299253722323617,0.01124222184217645,0.00912815808188212,0
2007-01-18,-0.01829280958558004,0.9941862353737693,8,0,-0.018491646832654793,-0.01928699582095381,-0.020281182056327576,-0.022269554527075117,0
2007-02-15,-0.022182739805896322,1.0545650380198432,3,0,-0.02239365281350029,-0.023237304843916166,-0.024291869881936008,-0.026400999957975693,0
2007-03-16,0.025087250365566423,1.037090465468347,7,0,0.024879832272472754,0.024050159900098074,0.02301306943462973,0.020938888503693034,0
2007-04-16,0.015190301468880821,0.9432812685031439,6,0,0.015001645215180192,0.014247020200377677,0.013303738931874533,0.011417176394868245,0
2007-05-14,0.011882224240755346,0.8891027367928035,4,0,0.011704403693396787,0.010993121503962543,0.01010401876716974,0.008325813293584132,0
2007-06-12,0.05322432504437168,0.9558037365226034,7,0,0.05303316429706716,0.05226852130784908,0.05131271757132647,0.04940111009828127,0
2007-07-11,-0.008078181757846166,0.8278342366461977,3,0,-0.008243748605175405,-0.008906015994492363,-0.009733850231138562,-0.011389518704430958,0
2007-08-08,0.05966065850010335,0.8226686016841334,5,0,0.05949612477976653,0.05883798989841922,0.05801532129673509,0.05636998409336682,0
2007-09-06,0.05750092947086003,0.9786336163056769,5,0,0.05730520274759889,0.05652229585455435,0.05554366223824868,0.053586395005637326,0
2007-10-04,0.08287660945390604,0.823946475619959,6,0,0.08271182015878205,0.08205266297828609,0.08122871650266612,0.0795808235514262,0
2007-11-01,0.02213482572417846,0.7766085603112293,5,0,0.021979504012116215,0.02135821716386723,0.020581608603556,0.019028391482933543,0
2007-11-30,0.06126883744283081,0.769649117948163,3,0,0.06111490761924118,0.06049918832488265,0.05972953920693449,0.058190240971038164,0
2007-12-31,-0.09007746714528463,0.8226106648380529,3,0,-0.09024198927825224,-0.09090007781012267,-0.09172268847496073,-0.09336790980463684,0
2008-01-30,0.08652138947718348,0.9881740856306005,3,0,0.08632375466005736,0.08553321539155288,0.08454504130592227,0.08256869313466107,0
2008-02-28,0.035845185549156736,0.9423786768054723,4,0,0.035656709813795644,0.03490280687235126,0.03396042819554579,0.03207567084193485,0
2008-03-28,0.030420175543649244,0.8092927655725468,3,0,0.030258316990534734,0.0296108827780767,0.028801590012504152,0.027183004481359057,0
2008-04-25,0.0073306393848366624,0.8662992186776703,3,0,0.0071573795411011285,0.006464340166158992,0.005598040947481322,0.003865442510125981,0
2008-05-23,0.16686400766956838,0.8479896216233922,2,0,0.16669440974524372,0.166016018047945,0.16516802842632158,0.1634720491830748,0
2008-06-23,-0.09299898330600027,0.8732756709887648,2,0,-0.09317363844019803,-0.09387225897698905,-0.0947455346479778,-0.09649208598995533,0
2008-07-22,-0.08261545848923145,0.9348762938718224,4,0,-0.08280243374800582,-0.08355033478310327,-0.0844852110769751,-0.08635496366471875,0
2008-08-19,-0.10959866412425426,0.9449310500645701,2,0,-0.10978765033426717,-0.11054359517431883,-0.1114885262243834,-0.11337838832451254,0
2008-09-17,0.07012666666043604,1.1007857030798311,3,0,0.06990650951982008,0.0690258809573562,0.06792509525427638,0.06572352384811672,0
2008-10-15,0.12530251656152766,1.0316463324404503,8,0,0.12509618729503957,0.12427087022908721,0.12323922389664677,0.12117593123176586,0
2008-11-12,-0.09198276512624233,1.0683366129834195,4,0,-0.09219643244883902,-0.09305110173922575,-0.09411943835220916,-0.09625611157817601,0
2008-12-11,-0.0902622053497882,0.8887948606425286,7,0,-0.0904399643219167,-0.09115100021043072,-0.09203979507107325,-0.09381738479235831,0
2009-01-12,-0.046553993755219694,0.8510949375432622,2,0,-0.046724212742728345,-0.047405088692762956,-0.04825618363030622,-0.04995837350539274,0
2009-02-10,0.07451481476277459,0.8196394675455905,1,0,0.07435088686926547,0.073695175295229,0.07287553582768341,0.07123625689259223,0
2009-03-11,-0.26334743386550985,1.0434597544119715,2,0,-0.26355612581639226,-0.2643908936199218,-0.2654343533743338,-0.26752127288315775,0
2009-04-08,-0.3572725954466147,1.6615835667894052,1,0,-0.3576049121599726,-0.35893417901340413,-0.36059576258019355,-0.3639189297137723,0
2009-05-07,0.008389815341342135,2.08140473812672,0,0,0.007973534393716791,0.0063084106032154155,0.004227005865088695,6.419638883525466e-05,0
2009-06-05,-0.004081814166983838,1.1816489425113315,0,0,-0.004318143955486104,-0.005263463109495169,-0.006445112052006501,-0.008808409937029164,0
2009-07-06,0.0246602666656872,0.9318457670763166,1,0,0.024473897512271938,0.023728420898610884,0.022796575131534567,0.020932883597381935,0
2009-08-03,-0.018426362084662612,1.0354729411356167,1,0,-0.018633456672889737,-0.01946183502579823,-0.020497307966933845,-0.022568253849205078,0
2009-08-31,0.04157844140252978,1.161958313704046,2,0,0.04134604973978897,0.040416483088825735,0.03925452477512169,0.036930608147713595,0
2009-09-29,-0.037559963773956914,0.8887511118231288,1,0,-0.03773771399632154,-0.03844871488578004,-0.03933746599760317,-0.04111496822124943,0
2009-10-27,-0.0003569954745238106,1.016378640892326,6,0,-0.0005602712027022757,-0.0013733741154161366,-0.0023897527563084627,-0.004422510038093115,0
2009-11-24,0.03374594205987329,1.0400923946444696,1,0,0.033537923580944394,0.03270584966522882,0.03166575727058435,0.02958557248129541,0
2009-12-23,-0.03735768561280383,0.9309045271179167,1,0,-0.037543866518227414,-0.038288590139921745,-0.03921949466703967,-0.0410813037212755,0
2010-01-25,0.017324930931577154,0.8832718136928351,1,0,0.017148276568838588,0.016441659117884318,0.015558387304191484,0.013791843676805814,0
2010-02-23,-0.019245333839173623,0.9617165221043276,4,0,-0.019437677143594487,-0.02020705036127795,-0.02116876688338228,-0.023092199927590932,0
2010-03-23,-0.03131211003425166,1.2042193094764633,3,0,-0.03155295389614696,-0.032516329343728126,-0.03372054865320459,-0.03612898727215751,0
2010-04-21,-0.02534231873405781,1.216974935658826,2,0,-0.025585713721189576,-0.026559293669716637,-0.02777626860537546,-0.030210218476693113,0
2010-05-19,0.019336912840357035,0.9676461051642161,2,0,0.019143383619324193,0.01836926673519282,0.017401620630028602,0.01546632841970017,0
2010-06-17,-0.025149700100633193,1.039672494610257,4,0,-0.025357634599555246,-0.02618937259524345,-0.027229045089853708,-0.029308390079074223,0
2010-07-16,0.013965402372955417,0.9214804248190483,5,0,0.013781106287991608,0.013043921948136368,0.01212244152331732,0.010279480673679224,0
2010-08-13,0.0026302252472749123,0.967299113152819,1,0,0.0024367654246443484,0.001662926134122093,0.0006956270209692742,-0.001238971205336364,0
2010-09-13,-0.03497750097228176,1.0130248728901643,4,0,-0.03518010594685979,-0.03599052584517192,-0.037003550718062085,-0.039029600463842413,0
2010-10-11,0.04269737856814017,0.9396170081305464,4,0,0.04250945516651406,0.04175776156000962,0.04081814455187908,0.03893891053561798,0
2010-11-08,0.01772184385690545,1.1746196640712487,3,0,0.0174869199240912,0.016547224192834203,0.015372604528762953,0.013023365200620456,0
2010-12-07,-0.03213294454558249,1.0708485016325215,2,0,-0.032347114245909,-0.03320379304721501,-0.03427464154884754,-0.03641633855211258,0
2011-01-05,0.022791473580466595,0.9410411621593183,3,0,0.02260326534803473,0.021850432418307277,0.020909391256147956,0.019027308931829322,0
2011-02-03,0.029307103917700285,1.0081922918178727,5,0,0.02910546545933671,0.02829891162588241,0.027290719334064538,0.025274334750428794,0
2011-03-04,-0.008853254137383287,0.9188209636627925,2,0,-0.009037018330115845,-0.00977207510104608,-0.010690896064708872,-0.012528537992034457,0
2011-04-01,-0.053537158412871017,0.9157534424306637,5,0,-0.05372030910135715,-0.05445291185530168,-0.05536866529773234,-0.05720017218259367,0
2011-05-02,-0.00978099013024905,0.9289237986741665,0,0,-0.009966774889983883,-0.010709913928923216,-0.011638837727597382,-0.013496685324945716,0
2011-05-31,0.021130631956962458,0.8984975743458354,5,0,0.02095093244209329,0.02023213438261662,0.019333636808270785,0.017536641659579116,0
2011-06-28,0.022252576886910944,0.8829986650144345,4,0,0.022075977153908057,0.02136957822189651,0.020486579556882073,0.018720582226853206,0
2011-07-27,0.09242984909007368,0.9308945625368836,1,0,0.09224367017756631,0.0914989545275368,0.0905680599649999,0.08870627083992615,0
2011-08-24,0.05048375352381851,0.8834741990112046,6,0,0.05030705868401627,0.0496002793248073,0.0487168051257961,0.04694985672777369,0
2011-09-22,-0.08829742049561964,1.0415973278180544,4,0,-0.08850573996118326,-0.0893390178234377,-0.09038061515125576,-0.09246380980689187,0
2011-10-20,-0.01883836114677453,0.8885301872603009,6,0,-0.01901606718422659,-0.01972689133403483,-0.020615421521295134,-0.022392481895815736,0
2011-11-17,0.06487801058355354,0.7823571080287453,5,0,0.06472153916194778,0.06409565347552479,0.06331329636749605,0.06174858215143856,0
2011-12-16,-0.05031409798979496,1.0482657514772684,2,0,-0.05052375114009042,-0.05136236374127223,-0.0524106294927495,-0.05450716099570404,0
2012-01-18,-0.0551534139097333,1.1164511104555501,4,0,-0.05537670413182441,-0.05626986502018885,-0.057386316130644405,-0.0596192183515555,0
2012-02-15,0.042300307136480204,1.3088896043824643,6,0,0.042038529215603714,0.04099141753209774,0.039682527927715275,0.037064748718950345,0
2012-03-15,0.0053084119427622995,0.943588207516017,2,0,0.005119694301259096,0.004364823735246283,0.0034212355277302656,0.0015340591126982313,0
