,ols,ols__decile,ols__neutral,ols__neutral__decile,ridge,ridge__decile,ridge__neutral,ridge__neutral__decile,gbm,gbm__decile,gbm__neutral,gbm__neutral__decile,composite,composite__decile,composite__neutral,composite__neutral__decile
days,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515
first_date,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03
last_date,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29
net_return_5bp_annualised_return,-0.002265547710085838,-0.0015197912808494344,-0.0009472748622940345,-0.00020562429988125265,-0.00217318800621943,-0.001174241783179679,-0.0008713247735835801,-0.00018949793922413218,0.000386488035726019,0.0014685184498839246,-0.003655481203265866,0.001164089710447592,0.019395967549110445,0.026336704119664118,0.009039543173995536,0.021137013064517166
net_return_5bp_annualised_volatility,0.05426078000340138,0.08451056922064532,0.028001246605921126,0.046646696019118,0.05435561863209584,0.08464143958357113,0.02799527634175009,0.04666466394816657,0.05939880944410629,0.09638509854603042,0.02724067090954639,0.04757184705097621,0.08431952941025653,0.11646772622513367,0.04118193594862306,0.06086726141743095
net_return_5bp_sharpe,-0.0417529513940607,-0.017983446270270306,-0.03382973892647066,-0.004408121419724523,-0.03998092673599356,-0.013873131044992278,-0.03112399259599916,-0.00406084439897863,0.00650666300121218,0.015235949042295244,-0.13419204010811706,0.024470139013105737,0.23002936193748663,0.22612877380944932,0.21950262817350094,0.347264072217056
net_return_5bp_hit_rate,0.4914512922465209,0.4922465208747515,0.49025844930417495,0.49025844930417495,0.49304174950298213,0.4906560636182903,0.48986083499005967,0.4906560636182903,0.5013916500994036,0.510934393638171,0.5029821073558648,0.5125248508946322,0.530417495029821,0.5248508946322068,0.5343936381709742,0.532803180914513
net_return_5bp_max_drawdown,-0.21054875260496653,-0.3059765703677291,-0.12598129886992493,-0.1975766765508289,-0.21068134682072404,-0.30629286148670076,-0.12583872780988392,-0.1971517501076131,-0.22018658228974408,-0.32235887656783657,-0.13431105096936313,-0.1999924653259011,-0.23488314046633252,-0.33290879133633466,-0.12099501876509111,-0.17620722309421433
net_return_5bp_market_beta,-0.13520018377656487,-0.2056881331151505,-0.030490828400065735,-0.046732578352131765,-0.13554168875037345,-0.2062708953277429,-0.030429174210371092,-0.04669389309050708,-0.13850198080289072,-0.2201721667050313,0.01663164817644237,-0.005451916825819186,-0.18720212211228096,-0.2658501507224227,-0.03801631822127333,-0.056573400836181
net_return_10bp_annualised_return,-0.00907332034384129,-0.011127674328877088,-0.008215974206705574,-0.010097991126286166,-0.008983867203168145,-0.010787367409432466,-0.008145857382497203,-0.010087399600959588,-0.005079030702666704,-0.006634374579069939,-0.00926088569319029,-0.006844438728481892,0.013753216141814972,0.01806273222145478,0.00332387218322635,0.01270341318113079
net_return_10bp_annualised_volatility,0.05426081809790838,0.08451028938172438,0.028001436167176413,0.046645881411711144,0.054355648352023236,0.08464118206829933,0.027995459998821887,0.04666385437028076,0.059400286487671726,0.09638647374393561,0.027241813777136924,0.04757248289235233,0.08431959785145415,0.11646711711880625,0.04118229258206874,0.06086723157610611
net_return_10bp_sharpe,-0.1672167995600318,-0.13167242013116906,-0.2934126006128367,-0.2164819448293438,-0.16527936793221504,-0.12744821310184254,-0.2909706567722052,-0.21617159013302692,-0.08550515499148031,-0.06883097100009178,-0.3399511416146094,-0.14387390172528064,0.16310817997547875,0.1550886865605961,0.08071119830452576,0.20870693232116064
net_return_10bp_hit_rate,0.48906560636182905,0.4850894632206759,0.4775347912524851,0.4823061630218688,0.4882703777335984,0.48548707753479126,0.47634194831013915,0.48190854870775346,0.4978131212723658,0.5085487077534792,0.49304174950298213,0.504572564612326,0.5292246520874752,0.5228628230616302,0.5288270377733598,0.5292246520874752
net_return_10bp_max_drawdown,-0.21678020903057338,-0.3144456497447641,-0.13374335126398795,-0.20741090560911368,-0.21695112678273065,-0.3147618910721216,-0.13360551804862553,-0.20699596929630826,-0.22880971168073538,-0.33979648614739966,-0.14907891915040505,-0.20519221715942215,-0.24119711681976497,-0.3410819071906226,-0.12489607434989836,-0.18165951064002894
net_return_10bp_market_beta,-0.13520243151132572,-0.20569377079056306,-0.03049095998712401,-0.04673132196472734,-0.13554392370459847,-0.2062767210480395,-0.030429296094421267,-0.04669271031615294,-0.13850501365367926,-0.2201760582159325,0.016629490980030533,-0.005452662827912811,-0.18720209549353292,-0.26585163831643693,-0.03801603739416302,-0.056572364592947004
net_return_20bp_annualised_return,-0.02268886561135218,-0.030343440424932405,-0.02275337289552865,-0.029882724779095985,-0.022605225597065584,-0.03001361866193806,-0.02269492260032444,-0.029883202924430516,-0.016010068179452164,-0.02284016063697769,-0.02047169467303913,-0.02286149560634087,0.002467713327224041,0.0015147884250360844,-0.008107469798312025,-0.004163786585641954
net_return_20bp_annualised_volatility,0.054260986040781264,0.0845098255166844,0.0280019100071513,0.04664437344482725,0.05435579938806153,0.0846407626057822,0.02799592209514067,0.046662356558292845,0.05940331778379553,0.09638931129123411,0.02724421045631508,0.04757386451288704,0.08431978042615794,0.11646594327617482,0.04118304976803001,0.06086723260790818
net_return_20bp_sharpe,-0.41814326032150934,-0.3590522195427067,-0.8125650318038218,-0.6406501486067214,-0.4158751384683066,-0.3546000501168416,-0.8106510127867395,-0.6404134966286796,-0.269514713601056,-0.23695740047324976,-0.7514144961500945,-0.48054737281534143,0.029266126106496596,0.013006277907732032,-0.19686424011768489,-0.06840768681671547
net_return_20bp_hit_rate,0.47992047713717695,0.4775347912524851,0.4524850894632207,0.46600397614314115,0.4815109343936382,0.4775347912524851,0.45208747514910536,0.4644135188866799,0.49383697813121274,0.5049701789264414,0.4827037773359841,0.4934393638170974,0.5240556660039761,0.5208747514910537,0.5157057654075546,0.5157057654075546
net_return_20bp_max_drawdown,-0.2631218216509227,-0.3615726209902572,-0.2061900996330175,-0.28237256511910325,-0.2633245634876694,-0.3609220387002353,-0.205725713323743,-0.2821339794682769,-0.2746899052748344,-0.4032551457770247,-0.20913730523259744,-0.27981745857509754,-0.2536696139309157,-0.357129764867115,-0.13264658814242813,-0.19390086391630335
net_return_20bp_market_beta,-0.1352069269808475,-0.205705046141388,-0.03049122316124058,-0.046728809189918494,-0.13554839361304852,-0.20628837248863244,-0.030429539862521646,-0.046690344767444616,-0.13851107935525644,-0.22018384123773466,0.01662517658720684,-0.005454154832100052,-0.18720204225603673,-0.2658546135044654,-0.03801547573994241,-0.05657029210647905
gross_return_hac_t,0.25955179379288695,0.29434186553884617,0.6699683241993111,0.6243029424941781,0.26460953131914866,0.30634984236723495,0.6785534015601207,0.6255201543136603,0.31548475325257064,0.32068375842063646,0.22154447754130052,0.5905987549525732,1.0050458394587674,0.9926069381716218,1.1697391030274982,1.529001206895041
exposure_mom_120_20,0.12957778825924604,0.18361637727529326,0.10742383287463579,0.15405789379441753,0.13070714760818905,0.18576591812706017,0.10843911756366091,0.15615388942675207,0.1057024508908576,0.20301977475432625,0.07732063170878431,0.18081213965689522,0.468025395283512,0.6185795386989983,0.4082131370118167,0.583503166657925
exposure_rev_5,0.035022360429907834,0.05396130351432457,0.03221238669725874,0.048294107192349466,0.035076756666709404,0.054006628219099746,0.032276620440409846,0.048437407851950144,0.021418551798386882,0.029752386650752645,0.01653437257877571,0.025443853096799557,0.017952135728457268,0.029185775103073044,0.013927617699435542,0.02459415659760424
