offset,rebalances,mean_turnover,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.8373372449500072,0.00046432128954885447,0.005850448248315566,0.07791558705250093,0.07508700722967575,0.5066666666666667,-0.3648844698722137,9.685384055885318e-05,0.00122035839104155,0.07791762887066707,0.01566216026757158,0.49777777777777776,-0.3883550970581372,-0.0013730159554011527,-0.017300001038054524,0.07792608582747759,-0.2220052611952743,0.4622222222222222,-0.5056413532483669,-0.0032103532003511597,-0.04045045032442461,0.07793730863358259,-0.5190126658671252,0.40444444444444444,-0.650207593208684,-0.006885027690251174,-0.08675134889716479,0.07796192506829339,-1.112739953780926,0.3288888888888889,-0.8252127285650698
11,225,1.8401655862096498,0.0020715500125872365,0.02610153015859918,0.07917803562321894,0.3296561976203526,0.5333333333333333,-0.2530537327309289,0.001703516895345307,0.021464312881350867,0.07917963691310831,0.2710837497891761,0.52,-0.27994955792775,0.00023138442637758716,0.0029154437723575982,0.0791863091665236,0.03681752316838776,0.4888888888888889,-0.3832258816274591,-0.0016087811598320626,-0.020270642613883987,0.07919525031586735,-0.2559578072300457,0.4577777777777778,-0.5371451578358359,-0.005289112332251361,-0.06664281538636715,0.0792151345115468,-0.8412889253713627,0.37777777777777777,-0.7665862075182119
12,225,1.8407182675528357,0.0010179243945127256,0.012825847370860342,0.07916499703075945,0.1620141205320437,0.4888888888888889,-0.17987462674390564,0.0006497807410021579,0.00818723733662719,0.07916823107812654,0.103415691182334,0.4888888888888889,-0.20911381639148874,-0.00082279387304011,-0.010367202800305385,0.07918143606250018,-0.1309297142845737,0.4711111111111111,-0.3456353648281282,-0.002663512140592946,-0.03356025297147112,0.07919854682735662,-0.42374834281528506,0.43555555555555553,-0.5320363002065911,-0.006344948675698618,-0.07994635331380259,0.07923478179860195,-1.0089805448951612,0.36444444444444446,-0.7743907839118978
13,225,1.8408475757133222,0.002470878443906906,0.031133068393227017,0.07615002536133604,0.4088385820687374,0.56,-0.17162983734525883,0.0021027089287642413,0.02649413250242944,0.07615334712526957,0.34790502981894583,0.5555555555555556,-0.1741014027921901,0.0006300308681935833,0.00793838893923915,0.07616692222964278,0.10422357510134068,0.49777777777777776,-0.2841900125832957,-0.0012108167075197387,-0.015256290514748708,0.0761845389283851,-0.200254418144998,0.4666666666666667,-0.4682741543451743,-0.004892511858946383,-0.06164564942272443,0.07622192980034376,-0.8087652672163965,0.40444444444444444,-0.7307189428302137
14,225,1.8401482523174475,0.002956755836627927,0.03725512354151188,0.07603239794639367,0.4899901166839227,0.5422222222222223,-0.16250594888477732,0.002588726186164437,0.03261794994567191,0.07603749863887067,0.42897189583505685,0.5377777777777778,-0.17456899047859809,0.0011166075843104795,0.014069255562312042,0.07605819374383133,0.18498014309540614,0.48,-0.31219953929739785,-0.0007235406680069685,-0.009116612416887803,0.07608471992909954,-0.11982185681150206,0.4533333333333333,-0.4752569294348399,-0.004403837172641863,-0.055488348375287475,0.07613996038861558,-0.7287677599525529,0.3688888888888889,-0.7237942035161715
15,225,1.8390849647347796,0.002908397397546582,0.03664580720908693,0.0831208268004013,0.44087394964302756,0.5466666666666666,-0.19813282770050578,0.0025405804045996253,0.032011313097955275,0.08312627161958755,0.3850926124107828,0.5377777777777778,-0.22293941251378924,0.0010693124328118018,0.013473336653428702,0.08314830627267687,0.16203982086230587,0.48444444444444446,-0.35131068759089623,-0.0007697725319229779,-0.009699133902229522,0.08317642380350151,-0.1166091719108175,0.4311111111111111,-0.5241511608430132,-0.004447942461392539,-0.05604407501354598,0.08323457043960815,-0.6733268967154633,0.3377777777777778,-0.7562681960244058
16,225,1.8411073020560798,0.0004450277958156115,0.005607350227276705,0.0857975596112797,0.06535559114596907,0.5022222222222222,-0.3375834656908163,7.680633540439554e-05,0.0009677598260953837,0.08579914013719114,0.011279365090931621,0.48444444444444446,-0.3756879603859543,-0.0013960795062404685,-0.017590601778629904,0.08580570371069497,-0.20500504066651434,0.4533333333333333,-0.5122608300174742,-0.003237186808296548,-0.0407885537845365,0.0858144513793388,-0.4753110126432272,0.4088888888888889,-0.6538735131825977,-0.006919401412408707,-0.08718445779634972,0.08583375667343313,-1.0157362461491175,0.3377777777777778,-0.829807415956131
17,225,1.8396233306030383,0.0038074071268825605,0.04797332979872026,0.07635759831198648,0.628271853217645,0.56,-0.15528358060532244,0.003439482460761953,0.04333747900560061,0.07635484999979707,0.5675799115015718,0.5511111111111111,-0.160611561642925,0.0019677837962795226,0.024794075833121983,0.07634413700399019,0.3247672553011648,0.52,-0.19914016058163186,0.0001281604656764838,0.001614821867523696,0.07633137654730392,0.021155413940726748,0.4711111111111111,-0.36710914535362504,-0.0035510861955295927,-0.04474368606367286,0.07630795957493289,-0.5863567354298796,0.37777777777777777,-0.6523988048691183
18,225,1.8411775326688604,0.0023145862206288524,0.02916378637992354,0.08145725720445908,0.35802563676704646,0.52,-0.23490424859286974,0.0019463507140950798,0.024524018997598006,0.08145551444655884,0.30107254449528614,0.52,-0.2409024006038738,0.00047340868795999196,0.005964949468295898,0.0814488168242505,0.0732355570144992,0.5066666666666667,-0.3693703170061394,-0.001367768844708869,-0.01723388744333175,0.08144106009168592,-0.21161177695783834,0.4666666666666667,-0.5224097759731251,-0.005050123910046589,-0.06363156126658702,0.08142759833375485,-0.7814495646276396,0.4088888888888889,-0.7333821854452913
19,225,1.8452047947427215,0.0036915604921411924,0.04651366220097902,0.07384675212891051,0.6298674059460666,0.5733333333333334,-0.2725658607919935,0.003322519533192647,0.04186374611822735,0.07384639036177576,0.5669030796649039,0.5688888888888889,-0.27826280616491417,0.0018463556973984706,0.02326408178722073,0.07384523782287818,0.31503834875609577,0.5511111111111111,-0.30062854344757717,1.1509026557489212e-06,1.4501373462436407e-05,0.07384445986416406,0.00019637727040202474,0.5066666666666667,-0.3359984031750731,-0.0036892586868296938,-0.04648465945405414,0.07384511305975174,-0.6294886354421464,0.4266666666666667,-0.629002160804093
