date,gross_return,turnover,names_without_target,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2006-01-04,-0.053943449933742546,1.0000000000000022,8,-0.054143449933742545,-0.05494344993374255,-0.05594344993374255,-0.05794344993374256,0
2006-02-02,0.02047271788560315,1.525665483406762,6,0.020167584788921798,0.01894705240219639,0.017421386918789628,0.014370055951976103,0
2006-03-03,-0.028720125969756108,1.335968672053503,7,-0.02898731970416681,-0.03005609464180961,-0.031392063313863114,-0.03406400065797012,0
2006-03-31,0.013194706966728871,1.3233238687262903,10,0.012930042192983613,0.011871383098002581,0.010548059229276291,0.00790141149182371,0
2006-05-01,0.09268099826575645,1.3716820803236291,7,0.09240666184969172,0.09130931618543281,0.08993763410510919,0.08719426994446193,0
2006-05-30,0.05641431380483357,1.2689706610241809,7,0.05616051967262873,0.05514534314380939,0.053876372482785206,0.051338431160736844,0
2006-06-27,0.04507048829682876,1.0753109261858784,8,0.04485542611159159,0.04399517737064288,0.04291986644445701,0.040769244592085245,0
2006-07-26,0.003157469546894333,1.1609825934453317,3,0.002925273028205267,0.0019964869534490016,0.0008355043600036696,-0.001486460826886994,0
2006-08-23,-0.041080565530691136,1.2745529784097431,6,-0.04133547612637308,-0.04235511850910088,-0.043629671487510624,-0.04617877744433011,0
2006-09-21,-0.05950286472997713,1.2745701099595117,5,-0.05975777875196903,-0.06077743483993664,-0.062052004949896156,-0.06460114516981517,0
2006-10-19,-0.0012427221709511342,1.322193576102151,11,-0.0015071608861715645,-0.0025649157470532856,-0.0038871093231554366,-0.006531496475359739,0
2006-11-16,0.006702693817956783,1.3201493761442464,11,0.006438663942727934,0.005382544441812537,0.00406239506566829,0.0014220963133797972,0
2006-12-15,0.0480117383631959,1.2706610819091129,9,0.04775760614681408,0.04674107728128679,0.045470416199377674,0.04292909403555945,0
2007-01-18,-0.018143779195780918,1.2254267482505032,15,-0.018388864545431018,-0.019369205944031423,-0.020594632692281924,-0.02304548618878293,0
2007-02-15,0.016292904351206058,1.4495551125326707,6,0.016002993328699523,0.014843349238673387,0.013393794126140716,0.010494683901075375,0
2007-03-16,-0.04484761948558453,1.3812541007389474,9,-0.04512387030573232,-0.04622887358632348,-0.04761012768706242,-0.05037263588854032,0
2007-04-16,0.03522682722134723,1.3700500647805844,11,0.034952817208391114,0.033856777156566646,0.03248672709178606,0.02974662696222489,0
2007-05-14,-0.021145044211811386,1.3385829598928838,13,-0.021412760803789965,-0.02248362717170427,-0.023822210131597153,-0.02649937605138292,0
2007-06-12,-0.04730818439184991,1.4272155632146204,11,-0.047593627504492836,-0.04873539995506453,-0.05016261551827915,-0.05301704664470839,0
2007-07-11,0.06142726994278015,1.3594809842184943,10,0.06115537374593645,0.06006778895856166,0.05870830797434316,0.055989346005906174,0
2007-08-08,0.009185181573963763,1.3223046213241436,13,0.008920720649698934,0.00786287695263962,0.006540572331315475,0.003895963088667188,0
2007-09-06,-0.02120863407424578,1.2858408464436795,16,-0.021465802243534515,-0.02249447492068946,-0.023780315767133138,-0.0263519974600205,0
2007-10-04,0.07518673156267665,1.2508477216713632,12,0.07493656201834238,0.07393588384100529,0.07268503611933393,0.07018334067599119,0
2007-11-01,0.05379979530489839,1.2315966699147252,15,0.05355347597091544,0.052568198634983666,0.05133660196506894,0.048873408625239485,0
2007-11-30,0.01001745156138782,1.2537877943673577,9,0.00976669400251435,0.008763663767020462,0.007509875972653105,0.00500230038391839,0
2007-12-31,0.028489979476491244,1.1180117170017794,8,0.028266377133090888,0.027371967759489465,0.026253956042487685,0.024017932608484126,0
2008-01-30,0.038029943928592984,1.1956056778466562,5,0.037790822793023655,0.03683433825074633,0.03563873257289967,0.03324752121720636,0
2008-02-28,0.029483049528021527,1.2768436474323843,5,0.02922768079853505,0.02820620588058914,0.026929362233156756,0.02437567493829199,0
2008-03-28,-0.03515532489209132,1.1424434576292306,3,-0.03538381358361717,-0.03629776834972055,-0.03744021180734978,-0.039725098722608244,0
2008-04-25,0.034034103127484,1.1707620919115174,3,0.033799950709101696,0.03286334103557248,0.03169257894366096,0.02935105475983793,0
2008-05-23,0.02266101063464547,1.2715598645054036,7,0.02240669866174439,0.021389450770140067,0.020117890905634664,0.017574771176623857,0
2008-06-23,-0.00533651513936173,1.2569633106967766,5,-0.005587907801501085,-0.006593478450058506,-0.007850441760755283,-0.010364368382148836,0
2008-07-22,0.05257829464755446,1.1391426269862386,9,0.05235046612215721,0.05143915202056822,0.05030000939358198,0.048021724139609506,0
2008-08-19,-0.005946521949421379,1.1280452668793846,5,-0.0061721310027972555,-0.007074567216300763,-0.008202612483180148,-0.010458703016938917,0
2008-09-17,0.1649983883891208,1.0854296518809037,5,0.16478130245874462,0.16391295873723988,0.16282752908535897,0.16065666978159718,0
2008-10-15,0.1467956959460996,1.1118911744261373,7,0.14657331771121437,0.14568380477167345,0.1445719135972473,0.14234813124839504,0
2008-11-12,-0.08166807659552588,1.1383139209845317,6,-0.08189573937972279,-0.08280639051651041,-0.08394470443749495,-0.086221332279464,0
2008-12-11,-0.04313233302997892,1.1478809620880168,7,-0.04336190922239652,-0.044280213992066934,-0.04542809495415495,-0.047723856878330986,0
2009-01-12,0.0555874360289576,1.062510744104215,3,0.055374933880136756,0.05452492528485338,0.05346241454074917,0.05133739305254074,0
2009-02-10,0.046907298381217134,0.9773151351506236,1,0.046711835354187006,0.04592998324606651,0.04495266811091589,0.042998037840614636,0
2009-03-11,-0.19026762574238668,1.112729943485889,1,-0.19049017173108385,-0.19138035568587256,-0.19249308562935846,-0.19471854551633022,0
2009-04-08,-0.36199127943271586,1.4595951870351778,1,-0.3622831984701229,-0.36345087461975106,-0.3649104698067862,-0.36782966018085655,0
2009-05-07,0.02211243178439007,1.8695195479651596,0,0.021738527874797037,0.02024291223642491,0.01837339268845975,0.014634353592529431,0
2009-06-05,0.15011556627915895,1.0467765562985183,1,0.14990621096789924,0.14906878972286045,0.1480220131665619,0.14592846005396487,0
2009-07-06,-0.19323679478234085,1.112810767576893,4,-0.19345935693585622,-0.19434960554991773,-0.19546241631749464,-0.1976880378526484,0
2009-08-03,-0.043017132223282024,1.635790023227354,1,-0.0433442902279275,-0.04465292224650938,-0.04628871226973673,-0.04956029231619144,0
2009-08-31,-0.058757981985497615,1.342219833069807,4,-0.05902642595211158,-0.06010020181856742,-0.06144242165163723,-0.06412686131777684,0
2009-09-29,0.08807354332979488,1.2899018735241439,5,0.08781556295509005,0.08678364145627074,0.08549373958274659,0.0829139358356983,0
2009-10-27,0.028400407422311365,1.0750459280185214,6,0.02818539823670766,0.027325361494292846,0.026250315566274322,0.02410022371023728,0
2009-11-24,-0.06157873164556947,1.201536571670093,4,-0.06181903895990349,-0.06278026821723956,-0.06398180478890966,-0.06638487793224984,0
2009-12-23,0.01618583804611217,1.3570393867000983,3,0.01591443016877215,0.014828798659412072,0.013471759272711974,0.010757680499311778,0
2010-01-25,0.010958749476926804,1.2027414259099007,5,0.010718201191744823,0.009756008051016903,0.008553266625107003,0.006147783773287201,0
2010-02-23,-0.06879593664790176,1.2227034418028233,7,-0.06904047733626233,-0.07001864008970458,-0.0712413435315074,-0.07368675041511305,0
2010-03-23,-0.03360588692281096,1.4933342394470677,3,-0.033904553770700376,-0.035099221162258026,-0.0365925554017051,-0.03957922388059923,0
2010-04-21,0.0708359747098145,1.2573427516729743,5,0.0705845061594799,0.06957863195814153,0.06832128920646854,0.0658066037031226,0
2010-05-19,0.028715978946291073,1.0872856920063547,4,0.028498521807889803,0.027628693254284718,0.026541407562278362,0.024366836178265655,0
2010-06-17,0.05712550181927571,1.112593479390153,4,0.05690298312339768,0.05601290833988556,0.0549003148604954,0.0526751279017151,0
2010-07-16,-0.0057998314677587814,1.0665423010660589,8,-0.006013139927971993,-0.00686637376882484,-0.007932916069890899,-0.010066000672023016,0
2010-08-13,-0.040740445933486635,1.147676183475036,2,-0.04096998117018164,-0.04188812211696167,-0.04303579830043671,-0.04533115066738678,0
2010-09-13,-0.05431983296606895,1.0809570310324401,7,-0.05453602437227544,-0.05540078999710139,-0.056481747028133834,-0.05864366109019871,0
