date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2006-01-04,-0.05299296132530902,1.0000000000000022,7,0,-0.05319296132530902,-0.05399296132530902,-0.05499296132530902,-0.05699296132530903,0
2006-02-02,0.020670388549713693,1.5251021755368257,6,0,0.020365368114606326,0.019145286374176868,0.017620184198640042,0.014569979847566389,0
2006-03-03,-0.028096081810400894,1.335931837051227,5,0,-0.028363268177811138,-0.02943201364745212,-0.03076794548450335,-0.0334398091586058,0
2006-03-31,0.01361352425027927,1.3230765850623447,9,0,0.0133489089332668,0.012290447665216924,0.010967371080154581,0.00832121791002989,0
2006-05-01,0.09330288709649892,1.3716536357474947,7,0,0.09302855636934942,0.09193123346075142,0.09055957982500393,0.08781627255350895,0
2006-05-30,0.05469306464839211,1.269086096352848,6,0,0.05443924742912154,0.053423978552039265,0.052154892455686414,0.04961672026298072,0
2006-06-27,0.04510976821208714,1.0764911042092629,6,0,0.04489446999124529,0.044033277107877876,0.04295678600366862,0.04080380379525009,0
2006-07-26,0.003306533308342353,1.1610439865490294,2,0,0.003074324511032547,0.0021454893217933233,0.0009844453352442942,-0.0013376426378537646,0
2006-08-23,-0.04085199498388915,1.274537143087835,6,0,-0.04110690241250672,-0.042126532126976986,-0.043401069270064825,-0.0459501435562405,0
2006-09-21,-0.059266564273226206,1.2744840839760818,5,0,-0.059521461090021426,-0.06054104835720229,-0.06181553244117837,-0.06436450060913053,0
2006-10-19,-0.0008826868697188249,1.3220431421241814,11,0,-0.0011470954981436612,-0.0022047300118430064,-0.003526773153967188,-0.006170859438215551,0
2006-11-16,0.006550805033606113,1.3199831347394166,9,0,0.00628680840665823,0.0052308218988666964,0.00391083876412728,0.0012708724946484465,0
2006-12-15,0.04819163425332243,1.2707410512234647,9,0,0.04793748604307774,0.04692089320209897,0.0456501521508755,0.04310867004842857,0
2007-01-18,-0.017741893412396778,1.2255016970092085,13,0,-0.01798699375179862,-0.018967395109405986,-0.020192896806415193,-0.022643900200433612,0
2007-02-15,0.016204390752016223,1.4494348172813325,6,0,0.015914503788559957,0.01475495593473489,0.013305521117453558,0.010406651482890893,0
2007-03-16,-0.044563570341715195,1.3812754788081707,9,0,-0.044839825437476825,-0.04594484582052336,-0.04732612129933154,-0.05008867225694788,0
2007-04-16,0.035344053007751175,1.369885176031709,10,0,0.035070075972544835,0.033974167831719464,0.03260428265568776,0.029864512303624337,0
2007-05-14,-0.020194354442478597,1.3385891829965324,12,0,-0.020462072279077904,-0.02153294362547513,-0.02287153280847166,-0.025548711174464726,0
2007-06-12,-0.04682458540394873,1.4268675020992208,11,0,-0.047109958904368573,-0.04825145290604795,-0.049678320408147174,-0.05253205541234561,0
2007-07-11,0.06197007116346404,1.3592093639255023,10,0,0.06169822929067894,0.06061086179953854,0.05925165243561304,0.05653323370776203,0
2007-08-08,0.00967806502537683,1.3223430229227309,12,0,0.009413596420792284,0.008355722002454099,0.007033378979531369,0.004388692933685907,0
2007-09-06,-0.020460459000457943,1.2857907170704617,16,0,-0.020717617143872036,-0.021746249717528403,-0.023032040434598867,-0.02560362186873979,0
2007-10-04,0.07592003180590515,1.25094203206984,11,0,0.07566984339949118,0.07466908977383531,0.07341814774176547,0.07091626367762578,0
2007-11-01,0.05422294889194266,1.2317537068257627,14,0,0.05397659815057751,0.0529911951851169,0.05175944147829113,0.049295934064639606,0
2007-11-30,0.01058414260637744,1.25382237327187,9,0,0.010333378131723067,0.009330320233105571,0.008076497859833701,0.00556885311328996,0
2007-12-31,0.028397192475012212,1.118150534014132,7,0,0.028173562368209386,0.02727904194099808,0.02616089140698395,0.023924590338955685,0
2008-01-30,0.03822783316190541,1.195770946683883,5,0,0.037988678972568635,0.037032062215221526,0.03583629126853764,0.03344474937516988,0
2008-02-28,0.02942569094325089,1.2771173906542157,5,0,0.02917026746512005,0.028148573552596676,0.02687145616194246,0.024317221380634028,0
2008-03-28,-0.03512611737484597,1.1424554906990687,3,0,-0.035354608472985785,-0.03626857286554504,-0.03741102835624411,-0.03969593933764225,0
2008-04-25,0.03405208226966929,1.1707540064612525,3,0,0.03381793146837704,0.03288132826320804,0.03171057425674679,0.02936906624382428,0
2008-05-23,0.022672185349986895,1.2716784985908105,7,0,0.02241784965026873,0.021400506851396085,0.020128828352805272,0.017585471355623654,0
2008-06-23,-0.005350497460334047,1.2569642924801647,5,0,-0.00560189031883008,-0.006607461752814212,-0.007864426045294377,-0.010378354630254705,0
2008-07-22,0.052314969858885015,1.1391572715425058,8,0,0.052087138404576516,0.05117581258734251,0.050036655315800004,0.04775834077271499,0
2008-08-19,-0.00510774723181422,1.1280009402239068,4,0,-0.005333347419859001,-0.006235748172038127,-0.007363749112262034,-0.009619750992709848,0
2008-09-17,0.16589460031919173,1.0856201957891265,5,0,0.1656774762800339,0.16480898012340262,0.16372335992761347,0.16155211953603524,0
2008-10-15,0.1477483272548689,1.1123599012757999,7,0,0.14752585527461373,0.14663596735359308,0.1455236074523173,0.1432988876497657,0
2008-11-12,-0.07422680288801664,1.1385904062016188,6,0,-0.07445452096925696,-0.07536539329421826,-0.07650398370041987,-0.07878116451282312,0
