offset,rebalances,mean_turnover,mean_names_without_target,mean_names_without_any_return,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,224,1.0303159735993286,2.8973214285714284,0.004464285714285714,0.0010398514433496923,0.013102128186206123,0.16711461913133854,0.07840204677670308,0.5401785714285714,-0.442729845158055,0.0008337882486298271,0.010505731932735822,0.16710548201775816,0.06286886465890681,0.53125,-0.45969067504925987,9.535469750364847e-06,0.00012014691885459706,0.167069291262616,0.0007191442421679894,0.5133928571428571,-0.5225574693252808,-0.0010207805038489643,-0.012861834348496949,0.16702485807608883,-0.07700550981841094,0.48660714285714285,-0.5910161572072995,-0.0030814124510476224,-0.038825796883200044,0.16693867859282932,-0.23257520192727682,0.4732142857142857,-0.7041227553632935
11,224,1.0307620056729738,2.9107142857142856,0.013392857142857142,0.0023232956862937375,0.029273525647301093,0.17188641855219802,0.17030738026815878,0.5133928571428571,-0.4044729587756667,0.0021171432851591434,0.026676005393005207,0.17187166255237757,0.15520886338593334,0.5133928571428571,-0.41589677655640667,0.0012925336806207635,0.01628592437582162,0.17181297833062287,0.09478867390612551,0.49107142857142855,-0.46055246877967404,0.00026177167494778955,0.0032983231043421483,0.17174038820443277,0.019205285016684365,0.48214285714285715,-0.5335156867119796,-0.0017997523363981571,-0.02267687943861678,0.17159776254091175,-0.13215137017424827,0.4642857142857143,-0.6594838714027516
12,224,1.0319923554767778,2.9464285714285716,0.004464285714285714,0.0024746418741268786,0.03118048761399867,0.17195390904771052,0.18133049598394008,0.5491071428571429,-0.43575109258050393,0.002268243403031524,0.0285798668781972,0.1719409660427558,0.16621906655503133,0.5491071428571429,-0.4443487362825356,0.0014426495186501017,0.01817738393499128,0.17188955298130754,0.10575037062879568,0.5401785714285714,-0.47746620366865034,0.0004106571631733231,0.005174280255983871,0.17182609491330247,0.030113471755233892,0.5267857142857143,-0.523877034506086,-0.0016533275477802322,-0.020831927102030925,0.1717018767410145,-0.12132614679251665,0.5044642857142857,-0.6480270024501333
13,224,1.0310132642610326,2.955357142857143,0.004464285714285714,0.0011040036862378293,0.013910446446596648,0.1670513360486678,0.0832704890342455,0.5491071428571429,-0.43415898747971104,0.0008978010333856225,0.011312293020658844,0.16703995060237437,0.06772208073496669,0.5401785714285714,-0.44570203613052317,7.299042197679696e-05,0.0009196793169076417,0.1669947701693981,0.005507234244370209,0.5401785714285714,-0.48958924855531005,-0.0009580228422842357,-0.01207108781278137,0.16693910821896696,-0.07230832811774839,0.5223214285714286,-0.539639704097925,-0.003020049370806302,-0.038052622072159405,0.16683049970901004,-0.2280915188681431,0.4955357142857143,-0.6634475846378917
14,224,1.032733555951642,2.9732142857142856,0.0,0.0001999565729692047,0.0025194528194119794,0.1657265441167826,0.01520247002578293,0.5089285714285714,-0.4864217014436516,-6.590138221123677e-06,-8.303574158615833e-05,0.16571684518042507,-0.0005010700118974191,0.5089285714285714,-0.4978340802906823,-0.000832776982982438,-0.010492989985578719,0.1656784059704828,-0.06333347984678307,0.5044642857142857,-0.5410251219784927,-0.0018655105389340787,-0.02350543279056939,0.16563115962660951,-0.14191431638562965,0.49107142857142855,-0.5898718415866058,-0.003930977650837364,-0.04953031840055078,0.16553934538606596,-0.29920571623040815,0.4732142857142857,-0.7002432133784148
15,224,1.0350890588823092,3.0223214285714284,0.004464285714285714,-0.0008621561559071418,-0.010863167564429985,0.16645457101384464,-0.06526205617703618,0.5089285714285714,-0.4851190323286979,-0.0010691739676836037,-0.013471591992813406,0.16644918235907966,-0.08093516472644027,0.5089285714285714,-0.49398078407316015,-0.0018972452147894504,-0.023905289706347074,0.16642801810609423,-0.14363741140694217,0.5044642857142857,-0.5669017548903477,-0.0029323342736717593,-0.03694741184826417,0.16640244139074822,-0.22203647698595846,0.49107142857142855,-0.6435240211746425,-0.005002512391436378,-0.06303165613209837,0.16635421832114225,-0.37890025734374516,0.45982142857142855,-0.7621594294735277
16,224,1.0353629323653595,2.955357142857143,0.0,-0.001544489444047682,-0.019460566995000796,0.17850333882009053,-0.10902074506636909,0.5178571428571429,-0.6035578303622555,-0.0017515620305207542,-0.022069681584561504,0.178502823650525,-0.12363771694597836,0.5178571428571429,-0.6103042678993524,-0.002579852376413041,-0.03250613994280432,0.178501162528367,-0.18210604055667434,0.5044642857142857,-0.6425432915447953,-0.003615215308778401,-0.04555171289060785,0.1784999851458074,-0.25519169009117293,0.4955357142857143,-0.7088954876650332,-0.005685941173509122,-0.07164285878621493,0.17850062717047413,-0.4013591432247103,0.46875,-0.8070630052744182
17,224,1.0332028809581524,2.924107142857143,0.0,-0.0009966408966550577,-0.012557675297853727,0.1733157531008355,-0.07245547547283625,0.5223214285714286,-0.5938804114591506,-0.0012032814728466898,-0.01516134655786829,0.17332033662601445,-0.08747586609286943,0.5133928571428571,-0.5975850235119693,-0.0020298437776132103,-0.02557603159792645,0.1733390641820159,-0.1475491500927348,0.4955357142857143,-0.6166704091561366,-0.003063046658571364,-0.03859438789799918,0.17336335866032207,-0.22262136703072738,0.47767857142857145,-0.6649948698787671,-0.005129452420487668,-0.0646311004981446,0.17341489613835975,-0.3726963596401687,0.45982142857142855,-0.7778019943864263
18,224,1.0326654311265722,2.8839285714285716,0.0,8.566117320697854e-05,0.0010793307824079296,0.1593471204628193,0.0067734564595396726,0.5803571428571429,-0.5514526332068799,-0.0001208719130183371,-0.0015229861040310473,0.15935306544189035,-0.009557306599705289,0.5758928571428571,-0.5567583080171163,-0.0009470042579195931,-0.011932253649786872,0.1593772782405426,-0.0748679722825856,0.5625,-0.5776935824054327,-0.001979669689046167,-0.024943838081981702,0.15940851785169075,-0.15647744811973444,0.5401785714285714,-0.6082679965962684,-0.00404500055129931,-0.0509670069463713,0.1594742400091839,-0.31959397921216737,0.5089285714285714,-0.7132920191249933
19,224,1.031927250817253,2.9955357142857144,0.004464285714285714,0.0009085227005136454,0.011447386026471931,0.15114705293670017,0.07573674646019103,0.5580357142857143,-0.45142963261761626,0.0007021372503501949,0.008846929354412456,0.15115280282916194,0.058529707612577704,0.5580357142857143,-0.45617425996596495,-0.00012340455030360582,-0.0015548973338254334,0.15117628135433828,-0.01028532597769718,0.5446428571428571,-0.48072285253871283,-0.0011553318011208594,-0.014557180694122828,0.15120670673855782,-0.09627337972046936,0.5357142857142857,-0.5238105310145253,-0.0032191863027553652,-0.0405617474147176,0.15127114548935514,-0.26813935521875126,0.5044642857142857,-0.6411396112171289
